longitude,latitude,time,analysed_sst
-70.08999634,41.93999863,2003-01-01T09:00:00Z,6.677
-70.08999634,41.93999863,2003-01-02T09:00:00Z,6.411
-70.08999634,41.93999863,2003-01-03T09:00:00Z,6.467
-70.08999634,41.93999863,2003-01-04T09:00:00Z,6.641
-70.08999634,41.93999863,2003-01-05T09:00:00Z,6.526
-70.08999634,41.93999863,2003-01-06T09:00:00Z,6.028
-70.08999634,41.93999863,2003-01-07T09:00:00Z,6.106
-70.08999634,41.93999863,2003-01-08T09:00:00Z,6.172
-70.08999634,41.93999863,2003-01-09T09:00:00Z,6.209
-70.08999634,41.93999863,2003-01-10T09:00:00Z,6.17
-70.08999634,41.93999863,2003-01-11T09:00:00Z,6.114
-70.08999634,41.93999863,2003-01-12T09:00:00Z,6.228
-70.08999634,41.93999863,2003-01-13T09:00:00Z,6.244
-70.08999634,41.93999863,2003-01-14T09:00:00Z,6.15
-70.08999634,41.93999863,2003-01-15T09:00:00Z,5.853
-70.08999634,41.93999863,2003-01-16T09:00:00Z,5.888
-70.08999634,41.93999863,2003-01-17T09:00:00Z,5.845
-70.08999634,41.93999863,2003-01-18T09:00:00Z,5.418
-70.08999634,41.93999863,2003-01-19T09:00:00Z,5.182
-70.08999634,41.93999863,2003-01-20T09:00:00Z,5.331
-70.08999634,41.93999863,2003-01-21T09:00:00Z,5.666
-70.08999634,41.93999863,2003-01-22T09:00:00Z,5.671
-70.08999634,41.93999863,2003-01-23T09:00:00Z,5.664
-70.08999634,41.93999863,2003-01-24T09:00:00Z,5.646
-70.08999634,41.93999863,2003-01-25T09:00:00Z,5.681
-70.08999634,41.93999863,2003-01-26T09:00:00Z,5.772
-70.08999634,41.93999863,2003-01-27T09:00:00Z,5.644
-70.08999634,41.93999863,2003-01-28T09:00:00Z,5.4
-70.08999634,41.93999863,2003-01-29T09:00:00Z,5.364
-70.08999634,41.93999863,2003-01-30T09:00:00Z,5.227
-70.08999634,41.93999863,2003-01-31T09:00:00Z,4.868
-70.08999634,41.93999863,2003-02-01T09:00:00Z,4.953
-70.08999634,41.93999863,2003-02-02T09:00:00Z,4.406
-70.08999634,41.93999863,2003-02-03T09:00:00Z,4.361
-70.08999634,41.93999863,2003-02-04T09:00:00Z,4.28
-70.08999634,41.93999863,2003-02-05T09:00:00Z,4.178
-70.08999634,41.93999863,2003-02-06T09:00:00Z,4.165
-70.08999634,41.93999863,2003-02-07T09:00:00Z,4.135
-70.08999634,41.93999863,2003-02-08T09:00:00Z,4.145
-70.08999634,41.93999863,2003-02-09T09:00:00Z,4.352
-70.08999634,41.93999863,2003-02-10T09:00:00Z,4.674
-70.08999634,41.93999863,2003-02-11T09:00:00Z,4.196
-70.08999634,41.93999863,2003-02-12T09:00:00Z,3.934
-70.08999634,41.93999863,2003-02-13T09:00:00Z,3.663
-70.08999634,41.93999863,2003-02-14T09:00:00Z,3.33
-70.08999634,41.93999863,2003-02-15T09:00:00Z,3.231
-70.08999634,41.93999863,2003-02-16T09:00:00Z,3.255
-70.08999634,41.93999863,2003-02-17T09:00:00Z,3.459
-70.08999634,41.93999863,2003-02-18T09:00:00Z,3.651
-70.08999634,41.93999863,2003-02-19T09:00:00Z,2.978
-70.08999634,41.93999863,2003-02-20T09:00:00Z,2.741
-70.08999634,41.93999863,2003-02-21T09:00:00Z,2.561
-70.08999634,41.93999863,2003-02-22T09:00:00Z,2.855
-70.08999634,41.93999863,2003-02-23T09:00:00Z,3.171
-70.08999634,41.93999863,2003-02-24T09:00:00Z,3.644
-70.08999634,41.93999863,2003-02-25T09:00:00Z,3.728
-70.08999634,41.93999863,2003-02-26T09:00:00Z,3.125
-70.08999634,41.93999863,2003-02-27T09:00:00Z,2.895
-70.08999634,41.93999863,2003-02-28T09:00:00Z,2.885
-70.08999634,41.93999863,2003-03-01T09:00:00Z,3.03
-70.08999634,41.93999863,2003-03-02T09:00:00Z,2.894
-70.08999634,41.93999863,2003-03-03T09:00:00Z,2.696
-70.08999634,41.93999863,2003-03-04T09:00:00Z,2.746
-70.08999634,41.93999863,2003-03-05T09:00:00Z,3.193
-70.08999634,41.93999863,2003-03-06T09:00:00Z,2.831
-70.08999634,41.93999863,2003-03-07T09:00:00Z,2.922
-70.08999634,41.93999863,2003-03-08T09:00:00Z,3.026
-70.08999634,41.93999863,2003-03-09T09:00:00Z,3.206
-70.08999634,41.93999863,2003-03-10T09:00:00Z,3.588
-70.08999634,41.93999863,2003-03-11T09:00:00Z,3.666
-70.08999634,41.93999863,2003-03-12T09:00:00Z,3.681
-70.08999634,41.93999863,2003-03-13T09:00:00Z,3.552
-70.08999634,41.93999863,2003-03-14T09:00:00Z,3.268
-70.08999634,41.93999863,2003-03-15T09:00:00Z,3.59
-70.08999634,41.93999863,2003-03-16T09:00:00Z,3.679
-70.08999634,41.93999863,2003-03-17T09:00:00Z,3.251
-70.08999634,41.93999863,2003-03-18T09:00:00Z,3.164
-70.08999634,41.93999863,2003-03-19T09:00:00Z,3.54
-70.08999634,41.93999863,2003-03-20T09:00:00Z,3.559
-70.08999634,41.93999863,2003-03-21T09:00:00Z,3.414
-70.08999634,41.93999863,2003-03-22T09:00:00Z,3.606
-70.08999634,41.93999863,2003-03-23T09:00:00Z,3.938
-70.08999634,41.93999863,2003-03-24T09:00:00Z,4.125
-70.08999634,41.93999863,2003-03-25T09:00:00Z,3.964
-70.08999634,41.93999863,2003-03-26T09:00:00Z,3.706
-70.08999634,41.93999863,2003-03-27T09:00:00Z,3.585
-70.08999634,41.93999863,2003-03-28T09:00:00Z,3.726
-70.08999634,41.93999863,2003-03-29T09:00:00Z,3.863
-70.08999634,41.93999863,2003-03-30T09:00:00Z,4.036
-70.08999634,41.93999863,2003-03-31T09:00:00Z,4.148
-70.08999634,41.93999863,2003-04-01T09:00:00Z,4.12
-70.08999634,41.93999863,2003-04-02T09:00:00Z,4.398
-70.08999634,41.93999863,2003-04-03T09:00:00Z,4.407
-70.08999634,41.93999863,2003-04-04T09:00:00Z,4.258
-70.08999634,41.93999863,2003-04-05T09:00:00Z,4.266
-70.08999634,41.93999863,2003-04-06T09:00:00Z,4.645
-70.08999634,41.93999863,2003-04-07T09:00:00Z,4.779
-70.08999634,41.93999863,2003-04-08T09:00:00Z,4.613
-70.08999634,41.93999863,2003-04-09T09:00:00Z,4.482
-70.08999634,41.93999863,2003-04-10T09:00:00Z,4.119
-70.08999634,41.93999863,2003-04-11T09:00:00Z,3.934
-70.08999634,41.93999863,2003-04-12T09:00:00Z,4.05
-70.08999634,41.93999863,2003-04-13T09:00:00Z,4.5
-70.08999634,41.93999863,2003-04-14T09:00:00Z,4.635
-70.08999634,41.93999863,2003-04-15T09:00:00Z,4.51
-70.08999634,41.93999863,2003-04-16T09:00:00Z,5.34
-70.08999634,41.93999863,2003-04-17T09:00:00Z,5.593
-70.08999634,41.93999863,2003-04-18T09:00:00Z,4.977
-70.08999634,41.93999863,2003-04-19T09:00:00Z,5.383
-70.08999634,41.93999863,2003-04-20T09:00:00Z,5.421
-70.08999634,41.93999863,2003-04-21T09:00:00Z,5.631
-70.08999634,41.93999863,2003-04-22T09:00:00Z,5.724
-70.08999634,41.93999863,2003-04-23T09:00:00Z,5.729
-70.08999634,41.93999863,2003-04-24T09:00:00Z,6.249
-70.08999634,41.93999863,2003-04-25T09:00:00Z,6.392
-70.08999634,41.93999863,2003-04-26T09:00:00Z,5.819
-70.08999634,41.93999863,2003-04-27T09:00:00Z,5.721
-70.08999634,41.93999863,2003-04-28T09:00:00Z,5.681
-70.08999634,41.93999863,2003-04-29T09:00:00Z,6.022
-70.08999634,41.93999863,2003-04-30T09:00:00Z,6.159
-70.08999634,41.93999863,2003-05-01T09:00:00Z,6.878
-70.08999634,41.93999863,2003-05-02T09:00:00Z,7.134
-70.08999634,41.93999863,2003-05-03T09:00:00Z,7.918
-70.08999634,41.93999863,2003-05-04T09:00:00Z,7.994
-70.08999634,41.93999863,2003-05-05T09:00:00Z,7.907
-70.08999634,41.93999863,2003-05-06T09:00:00Z,7.575
-70.08999634,41.93999863,2003-05-07T09:00:00Z,7.412
-70.08999634,41.93999863,2003-05-08T09:00:00Z,7
-70.08999634,41.93999863,2003-05-09T09:00:00Z,8.268
-70.08999634,41.93999863,2003-05-10T09:00:00Z,8.761
-70.08999634,41.93999863,2003-05-11T09:00:00Z,8.817
-70.08999634,41.93999863,2003-05-12T09:00:00Z,8.889
-70.08999634,41.93999863,2003-05-13T09:00:00Z,8.808
-70.08999634,41.93999863,2003-05-14T09:00:00Z,8.937
-70.08999634,41.93999863,2003-05-15T09:00:00Z,9.379
-70.08999634,41.93999863,2003-05-16T09:00:00Z,9.742
-70.08999634,41.93999863,2003-05-17T09:00:00Z,9.998
-70.08999634,41.93999863,2003-05-18T09:00:00Z,9.931
-70.08999634,41.93999863,2003-05-19T09:00:00Z,10.139
-70.08999634,41.93999863,2003-05-20T09:00:00Z,10.328
-70.08999634,41.93999863,2003-05-21T09:00:00Z,10.433
-70.08999634,41.93999863,2003-05-22T09:00:00Z,10.237
-70.08999634,41.93999863,2003-05-23T09:00:00Z,9.63
-70.08999634,41.93999863,2003-05-24T09:00:00Z,9.418
-70.08999634,41.93999863,2003-05-25T09:00:00Z,9.361
-70.08999634,41.93999863,2003-05-26T09:00:00Z,9.256
-70.08999634,41.93999863,2003-05-27T09:00:00Z,9.587
-70.08999634,41.93999863,2003-05-28T09:00:00Z,10.313
-70.08999634,41.93999863,2003-05-29T09:00:00Z,10.404
-70.08999634,41.93999863,2003-05-30T09:00:00Z,10.405
-70.08999634,41.93999863,2003-05-31T09:00:00Z,10.416
-70.08999634,41.93999863,2003-06-01T09:00:00Z,10.436
-70.08999634,41.93999863,2003-06-02T09:00:00Z,9.794
-70.08999634,41.93999863,2003-06-03T09:00:00Z,10.053
-70.08999634,41.93999863,2003-06-04T09:00:00Z,10.524
-70.08999634,41.93999863,2003-06-05T09:00:00Z,10.75
-70.08999634,41.93999863,2003-06-06T09:00:00Z,11.072
-70.08999634,41.93999863,2003-06-07T09:00:00Z,11.495
-70.08999634,41.93999863,2003-06-08T09:00:00Z,11.761
-70.08999634,41.93999863,2003-06-09T09:00:00Z,12.103
-70.08999634,41.93999863,2003-06-10T09:00:00Z,12.286
-70.08999634,41.93999863,2003-06-11T09:00:00Z,12.482
-70.08999634,41.93999863,2003-06-12T09:00:00Z,12.766
-70.08999634,41.93999863,2003-06-13T09:00:00Z,12.963
-70.08999634,41.93999863,2003-06-14T09:00:00Z,13.108
-70.08999634,41.93999863,2003-06-15T09:00:00Z,13.326
-70.08999634,41.93999863,2003-06-16T09:00:00Z,13.367
-70.08999634,41.93999863,2003-06-17T09:00:00Z,13.435
-70.08999634,41.93999863,2003-06-18T09:00:00Z,13.385
-70.08999634,41.93999863,2003-06-19T09:00:00Z,13.277
-70.08999634,41.93999863,2003-06-20T09:00:00Z,13.529
-70.08999634,41.93999863,2003-06-21T09:00:00Z,13.599
-70.08999634,41.93999863,2003-06-22T09:00:00Z,13.519
-70.08999634,41.93999863,2003-06-23T09:00:00Z,13.373
-70.08999634,41.93999863,2003-06-24T09:00:00Z,13.841
-70.08999634,41.93999863,2003-06-25T09:00:00Z,14.671
-70.08999634,41.93999863,2003-06-26T09:00:00Z,16.066
-70.08999634,41.93999863,2003-06-27T09:00:00Z,16.359
-70.08999634,41.93999863,2003-06-28T09:00:00Z,16.772
-70.08999634,41.93999863,2003-06-29T09:00:00Z,17.139
-70.08999634,41.93999863,2003-06-30T09:00:00Z,17.503
-70.08999634,41.93999863,2003-07-01T09:00:00Z,17.786
-70.08999634,41.93999863,2003-07-02T09:00:00Z,17.691
-70.08999634,41.93999863,2003-07-03T09:00:00Z,17.633
-70.08999634,41.93999863,2003-07-04T09:00:00Z,17.467
-70.08999634,41.93999863,2003-07-05T09:00:00Z,17.56
-70.08999634,41.93999863,2003-07-06T09:00:00Z,18.1
-70.08999634,41.93999863,2003-07-07T09:00:00Z,18.147
-70.08999634,41.93999863,2003-07-08T09:00:00Z,18.469
-70.08999634,41.93999863,2003-07-09T09:00:00Z,19.001
-70.08999634,41.93999863,2003-07-10T09:00:00Z,18.581
-70.08999634,41.93999863,2003-07-11T09:00:00Z,17.886
-70.08999634,41.93999863,2003-07-12T09:00:00Z,17.552
-70.08999634,41.93999863,2003-07-13T09:00:00Z,16.833
-70.08999634,41.93999863,2003-07-14T09:00:00Z,17.381
-70.08999634,41.93999863,2003-07-15T09:00:00Z,18.493
-70.08999634,41.93999863,2003-07-16T09:00:00Z,18.428
-70.08999634,41.93999863,2003-07-17T09:00:00Z,18.362
-70.08999634,41.93999863,2003-07-18T09:00:00Z,18.277
-70.08999634,41.93999863,2003-07-19T09:00:00Z,19.127
-70.08999634,41.93999863,2003-07-20T09:00:00Z,19.033
-70.08999634,41.93999863,2003-07-21T09:00:00Z,19.029
-70.08999634,41.93999863,2003-07-22T09:00:00Z,18.58
-70.08999634,41.93999863,2003-07-23T09:00:00Z,18.234
-70.08999634,41.93999863,2003-07-24T09:00:00Z,18.048
-70.08999634,41.93999863,2003-07-25T09:00:00Z,18.623
-70.08999634,41.93999863,2003-07-26T09:00:00Z,18.733
-70.08999634,41.93999863,2003-07-27T09:00:00Z,18.895
-70.08999634,41.93999863,2003-07-28T09:00:00Z,18.573
-70.08999634,41.93999863,2003-07-29T09:00:00Z,18.298
-70.08999634,41.93999863,2003-07-30T09:00:00Z,18.195
-70.08999634,41.93999863,2003-07-31T09:00:00Z,18.304
-70.08999634,41.93999863,2003-08-01T09:00:00Z,18.648
-70.08999634,41.93999863,2003-08-02T09:00:00Z,18.644
-70.08999634,41.93999863,2003-08-03T09:00:00Z,18.684
-70.08999634,41.93999863,2003-08-04T09:00:00Z,17.896
-70.08999634,41.93999863,2003-08-05T09:00:00Z,17.83
-70.08999634,41.93999863,2003-08-06T09:00:00Z,17.47
-70.08999634,41.93999863,2003-08-07T09:00:00Z,17.483
-70.08999634,41.93999863,2003-08-08T09:00:00Z,18.141
-70.08999634,41.93999863,2003-08-09T09:00:00Z,18.147
-70.08999634,41.93999863,2003-08-10T09:00:00Z,18.704
-70.08999634,41.93999863,2003-08-11T09:00:00Z,19.195
-70.08999634,41.93999863,2003-08-12T09:00:00Z,18.923
-70.08999634,41.93999863,2003-08-13T09:00:00Z,18.886
-70.08999634,41.93999863,2003-08-14T09:00:00Z,18.936
-70.08999634,41.93999863,2003-08-15T09:00:00Z,19.401
-70.08999634,41.93999863,2003-08-16T09:00:00Z,19.491
-70.08999634,41.93999863,2003-08-17T09:00:00Z,19.465
-70.08999634,41.93999863,2003-08-18T09:00:00Z,19.301
-70.08999634,41.93999863,2003-08-19T09:00:00Z,19.616
-70.08999634,41.93999863,2003-08-20T09:00:00Z,20.227
-70.08999634,41.93999863,2003-08-21T09:00:00Z,20.853
-70.08999634,41.93999863,2003-08-22T09:00:00Z,20.799
-70.08999634,41.93999863,2003-08-23T09:00:00Z,20.971
-70.08999634,41.93999863,2003-08-24T09:00:00Z,20.582
-70.08999634,41.93999863,2003-08-25T09:00:00Z,19.951
-70.08999634,41.93999863,2003-08-26T09:00:00Z,19.747
-70.08999634,41.93999863,2003-08-27T09:00:00Z,19.985
-70.08999634,41.93999863,2003-08-28T09:00:00Z,20.281
-70.08999634,41.93999863,2003-08-29T09:00:00Z,20.262
-70.08999634,41.93999863,2003-08-30T09:00:00Z,20.131
-70.08999634,41.93999863,2003-08-31T09:00:00Z,19.425
-70.08999634,41.93999863,2003-09-01T09:00:00Z,18.95
-70.08999634,41.93999863,2003-09-02T09:00:00Z,18.635
-70.08999634,41.93999863,2003-09-03T09:00:00Z,18.733
-70.08999634,41.93999863,2003-09-04T09:00:00Z,18.522
-70.08999634,41.93999863,2003-09-05T09:00:00Z,18.6
-70.08999634,41.93999863,2003-09-06T09:00:00Z,18.873
-70.08999634,41.93999863,2003-09-07T09:00:00Z,18.335
-70.08999634,41.93999863,2003-09-08T09:00:00Z,18.925
-70.08999634,41.93999863,2003-09-09T09:00:00Z,18.3
-70.08999634,41.93999863,2003-09-10T09:00:00Z,17.723
-70.08999634,41.93999863,2003-09-11T09:00:00Z,17.518
-70.08999634,41.93999863,2003-09-12T09:00:00Z,17.151
-70.08999634,41.93999863,2003-09-13T09:00:00Z,17.118
-70.08999634,41.93999863,2003-09-14T09:00:00Z,16.418
-70.08999634,41.93999863,2003-09-15T09:00:00Z,17.113
-70.08999634,41.93999863,2003-09-16T09:00:00Z,17.328
-70.08999634,41.93999863,2003-09-17T09:00:00Z,17.229
-70.08999634,41.93999863,2003-09-18T09:00:00Z,16.841
-70.08999634,41.93999863,2003-09-19T09:00:00Z,16.823
-70.08999634,41.93999863,2003-09-20T09:00:00Z,16.974
-70.08999634,41.93999863,2003-09-21T09:00:00Z,17.559
-70.08999634,41.93999863,2003-09-22T09:00:00Z,18.333
-70.08999634,41.93999863,2003-09-23T09:00:00Z,17.935
-70.08999634,41.93999863,2003-09-24T09:00:00Z,17.961
-70.08999634,41.93999863,2003-09-25T09:00:00Z,18.101
-70.08999634,41.93999863,2003-09-26T09:00:00Z,18.146
-70.08999634,41.93999863,2003-09-27T09:00:00Z,18.118
-70.08999634,41.93999863,2003-09-28T09:00:00Z,18.133
-70.08999634,41.93999863,2003-09-29T09:00:00Z,17.826
-70.08999634,41.93999863,2003-09-30T09:00:00Z,17.778
-70.08999634,41.93999863,2003-10-01T09:00:00Z,17.451
-70.08999634,41.93999863,2003-10-02T09:00:00Z,17.355
-70.08999634,41.93999863,2003-10-03T09:00:00Z,16.443
-70.08999634,41.93999863,2003-10-04T09:00:00Z,15.55
-70.08999634,41.93999863,2003-10-05T09:00:00Z,15.537
-70.08999634,41.93999863,2003-10-06T09:00:00Z,15.242
-70.08999634,41.93999863,2003-10-07T09:00:00Z,15.264
-70.08999634,41.93999863,2003-10-08T09:00:00Z,15.783
-70.08999634,41.93999863,2003-10-09T09:00:00Z,15.837
-70.08999634,41.93999863,2003-10-10T09:00:00Z,15.637
-70.08999634,41.93999863,2003-10-11T09:00:00Z,14.929
-70.08999634,41.93999863,2003-10-12T09:00:00Z,14.575
-70.08999634,41.93999863,2003-10-13T09:00:00Z,14.695
-70.08999634,41.93999863,2003-10-14T09:00:00Z,14.558
-70.08999634,41.93999863,2003-10-15T09:00:00Z,14.443
-70.08999634,41.93999863,2003-10-16T09:00:00Z,14.465
-70.08999634,41.93999863,2003-10-17T09:00:00Z,13.961
-70.08999634,41.93999863,2003-10-18T09:00:00Z,13.548
-70.08999634,41.93999863,2003-10-19T09:00:00Z,13.465
-70.08999634,41.93999863,2003-10-20T09:00:00Z,12.966
-70.08999634,41.93999863,2003-10-21T09:00:00Z,12.969
-70.08999634,41.93999863,2003-10-22T09:00:00Z,12.4
-70.08999634,41.93999863,2003-10-23T09:00:00Z,12.175
-70.08999634,41.93999863,2003-10-24T09:00:00Z,11.551
-70.08999634,41.93999863,2003-10-25T09:00:00Z,11.386
-70.08999634,41.93999863,2003-10-26T09:00:00Z,11.514
-70.08999634,41.93999863,2003-10-27T09:00:00Z,11.442
-70.08999634,41.93999863,2003-10-28T09:00:00Z,11.063
-70.08999634,41.93999863,2003-10-29T09:00:00Z,12.024
-70.08999634,41.93999863,2003-10-30T09:00:00Z,12.062
-70.08999634,41.93999863,2003-10-31T09:00:00Z,12.009
-70.08999634,41.93999863,2003-11-01T09:00:00Z,11.181
-70.08999634,41.93999863,2003-11-02T09:00:00Z,9.53
-70.08999634,41.93999863,2003-11-03T09:00:00Z,9.521
-70.08999634,41.93999863,2003-11-04T09:00:00Z,11.168
-70.08999634,41.93999863,2003-11-05T09:00:00Z,11.621
-70.08999634,41.93999863,2003-11-06T09:00:00Z,11.402
-70.08999634,41.93999863,2003-11-07T09:00:00Z,11.118
-70.08999634,41.93999863,2003-11-08T09:00:00Z,11.203
-70.08999634,41.93999863,2003-11-09T09:00:00Z,10.759
-70.08999634,41.93999863,2003-11-10T09:00:00Z,10.45
-70.08999634,41.93999863,2003-11-11T09:00:00Z,10.272
-70.08999634,41.93999863,2003-11-12T09:00:00Z,10.168
-70.08999634,41.93999863,2003-11-13T09:00:00Z,10.389
-70.08999634,41.93999863,2003-11-14T09:00:00Z,9.459
-70.08999634,41.93999863,2003-11-15T09:00:00Z,9.329
-70.08999634,41.93999863,2003-11-16T09:00:00Z,9.316
-70.08999634,41.93999863,2003-11-17T09:00:00Z,9.51
-70.08999634,41.93999863,2003-11-18T09:00:00Z,9.02
-70.08999634,41.93999863,2003-11-19T09:00:00Z,8.052
-70.08999634,41.93999863,2003-11-20T09:00:00Z,8.954
-70.08999634,41.93999863,2003-11-21T09:00:00Z,9.089
-70.08999634,41.93999863,2003-11-22T09:00:00Z,9.349
-70.08999634,41.93999863,2003-11-23T09:00:00Z,9.458
-70.08999634,41.93999863,2003-11-24T09:00:00Z,9.415
-70.08999634,41.93999863,2003-11-25T09:00:00Z,8.889
-70.08999634,41.93999863,2003-11-26T09:00:00Z,8.531
-70.08999634,41.93999863,2003-11-27T09:00:00Z,8.703
-70.08999634,41.93999863,2003-11-28T09:00:00Z,8.586
-70.08999634,41.93999863,2003-11-29T09:00:00Z,8.499
-70.08999634,41.93999863,2003-11-30T09:00:00Z,8.748
-70.08999634,41.93999863,2003-12-01T09:00:00Z,8.876
-70.08999634,41.93999863,2003-12-02T09:00:00Z,8.712
-70.08999634,41.93999863,2003-12-03T09:00:00Z,8.619
-70.08999634,41.93999863,2003-12-04T09:00:00Z,7.724
-70.08999634,41.93999863,2003-12-05T09:00:00Z,7.273
-70.08999634,41.93999863,2003-12-06T09:00:00Z,7.24
-70.08999634,41.93999863,2003-12-07T09:00:00Z,7.36
-70.08999634,41.93999863,2003-12-08T09:00:00Z,6.381
-70.08999634,41.93999863,2003-12-09T09:00:00Z,6.469
-70.08999634,41.93999863,2003-12-10T09:00:00Z,6.671
-70.08999634,41.93999863,2003-12-11T09:00:00Z,6.671
-70.08999634,41.93999863,2003-12-12T09:00:00Z,7.11
-70.08999634,41.93999863,2003-12-13T09:00:00Z,7.094
-70.08999634,41.93999863,2003-12-14T09:00:00Z,7.077
-70.08999634,41.93999863,2003-12-15T09:00:00Z,6.806
-70.08999634,41.93999863,2003-12-16T09:00:00Z,6.689
-70.08999634,41.93999863,2003-12-17T09:00:00Z,6.506
-70.08999634,41.93999863,2003-12-18T09:00:00Z,6.233
-70.08999634,41.93999863,2003-12-19T09:00:00Z,6.325
-70.08999634,41.93999863,2003-12-20T09:00:00Z,6.496
-70.08999634,41.93999863,2003-12-21T09:00:00Z,6.545
-70.08999634,41.93999863,2003-12-22T09:00:00Z,6.389
-70.08999634,41.93999863,2003-12-23T09:00:00Z,5.876
-70.08999634,41.93999863,2003-12-24T09:00:00Z,5.71
-70.08999634,41.93999863,2003-12-25T09:00:00Z,5.743
-70.08999634,41.93999863,2003-12-26T09:00:00Z,5.878
-70.08999634,41.93999863,2003-12-27T09:00:00Z,5.796
-70.08999634,41.93999863,2003-12-28T09:00:00Z,5.644
-70.08999634,41.93999863,2003-12-29T09:00:00Z,5.771
-70.08999634,41.93999863,2003-12-30T09:00:00Z,5.835
-70.08999634,41.93999863,2003-12-31T09:00:00Z,5.741
-70.08999634,41.93999863,2004-01-01T09:00:00Z,5.652
-70.08999634,41.93999863,2004-01-02T09:00:00Z,5.287
-70.08999634,41.93999863,2004-01-03T09:00:00Z,5.301
-70.08999634,41.93999863,2004-01-04T09:00:00Z,5.493
-70.08999634,41.93999863,2004-01-05T09:00:00Z,4.964
-70.08999634,41.93999863,2004-01-06T09:00:00Z,4.838
-70.08999634,41.93999863,2004-01-07T09:00:00Z,4.598
-70.08999634,41.93999863,2004-01-08T09:00:00Z,4.721
-70.08999634,41.93999863,2004-01-09T09:00:00Z,4.184
-70.08999634,41.93999863,2004-01-10T09:00:00Z,4.206
-70.08999634,41.93999863,2004-01-11T09:00:00Z,4.351
-70.08999634,41.93999863,2004-01-12T09:00:00Z,4.065
-70.08999634,41.93999863,2004-01-13T09:00:00Z,4.155
-70.08999634,41.93999863,2004-01-14T09:00:00Z,4.822
-70.08999634,41.93999863,2004-01-15T09:00:00Z,4.899
-70.08999634,41.93999863,2004-01-16T09:00:00Z,4.986
-70.08999634,41.93999863,2004-01-17T09:00:00Z,4.933
-70.08999634,41.93999863,2004-01-18T09:00:00Z,4.729
-70.08999634,41.93999863,2004-01-19T09:00:00Z,4.669
-70.08999634,41.93999863,2004-01-20T09:00:00Z,4.742
-70.08999634,41.93999863,2004-01-21T09:00:00Z,4.507
-70.08999634,41.93999863,2004-01-22T09:00:00Z,4.164
-70.08999634,41.93999863,2004-01-23T09:00:00Z,4.193
-70.08999634,41.93999863,2004-01-24T09:00:00Z,4.18
-70.08999634,41.93999863,2004-01-25T09:00:00Z,3.997
-70.08999634,41.93999863,2004-01-26T09:00:00Z,4.015
-70.08999634,41.93999863,2004-01-27T09:00:00Z,3.836
-70.08999634,41.93999863,2004-01-28T09:00:00Z,4.053
-70.08999634,41.93999863,2004-01-29T09:00:00Z,4.268
-70.08999634,41.93999863,2004-01-30T09:00:00Z,3.527
-70.08999634,41.93999863,2004-01-31T09:00:00Z,4.035
-70.08999634,41.93999863,2004-02-01T09:00:00Z,3.894
-70.08999634,41.93999863,2004-02-02T09:00:00Z,3.533
-70.08999634,41.93999863,2004-02-03T09:00:00Z,3.468
-70.08999634,41.93999863,2004-02-04T09:00:00Z,3.514
-70.08999634,41.93999863,2004-02-05T09:00:00Z,3.526
-70.08999634,41.93999863,2004-02-06T09:00:00Z,3.832
-70.08999634,41.93999863,2004-02-07T09:00:00Z,3.811
-70.08999634,41.93999863,2004-02-08T09:00:00Z,2.833
-70.08999634,41.93999863,2004-02-09T09:00:00Z,1.958
-70.08999634,41.93999863,2004-02-10T09:00:00Z,1.916
-70.08999634,41.93999863,2004-02-11T09:00:00Z,1.746
-70.08999634,41.93999863,2004-02-12T09:00:00Z,1.689
-70.08999634,41.93999863,2004-02-13T09:00:00Z,1.592
-70.08999634,41.93999863,2004-02-14T09:00:00Z,1.639
-70.08999634,41.93999863,2004-02-15T09:00:00Z,1.492
-70.08999634,41.93999863,2004-02-16T09:00:00Z,1.86
-70.08999634,41.93999863,2004-02-17T09:00:00Z,3.095
-70.08999634,41.93999863,2004-02-18T09:00:00Z,3.109
-70.08999634,41.93999863,2004-02-19T09:00:00Z,2.915
-70.08999634,41.93999863,2004-02-20T09:00:00Z,2.885
-70.08999634,41.93999863,2004-02-21T09:00:00Z,2.957
-70.08999634,41.93999863,2004-02-22T09:00:00Z,2.816
-70.08999634,41.93999863,2004-02-23T09:00:00Z,2.634
-70.08999634,41.93999863,2004-02-24T09:00:00Z,2.861
-70.08999634,41.93999863,2004-02-25T09:00:00Z,2.53
-70.08999634,41.93999863,2004-02-26T09:00:00Z,2.771
-70.08999634,41.93999863,2004-02-27T09:00:00Z,2.994
-70.08999634,41.93999863,2004-02-28T09:00:00Z,3.163
-70.08999634,41.93999863,2004-02-29T09:00:00Z,3.247
-70.08999634,41.93999863,2004-03-01T09:00:00Z,2.636
-70.08999634,41.93999863,2004-03-02T09:00:00Z,2.226
-70.08999634,41.93999863,2004-03-03T09:00:00Z,2.628
-70.08999634,41.93999863,2004-03-04T09:00:00Z,2.525
-70.08999634,41.93999863,2004-03-05T09:00:00Z,2.533
-70.08999634,41.93999863,2004-03-06T09:00:00Z,2.373
-70.08999634,41.93999863,2004-03-07T09:00:00Z,2.444
-70.08999634,41.93999863,2004-03-08T09:00:00Z,2.677
-70.08999634,41.93999863,2004-03-09T09:00:00Z,3.128
-70.08999634,41.93999863,2004-03-10T09:00:00Z,3.376
-70.08999634,41.93999863,2004-03-11T09:00:00Z,3.106
-70.08999634,41.93999863,2004-03-12T09:00:00Z,3.001
