#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 06 14 19 04 999 99.0 99.0  0.38  4.35  3.18   7 9999.0 999.0  15.7 999.0 99.0 99.00
2016 06 14 19 34 999 99.0 99.0  0.38  4.00  3.22  18 9999.0 999.0  15.7 999.0 99.0 99.00
2016 06 14 20 04 999 99.0 99.0  0.36  4.00  3.23   4 9999.0 999.0  15.8 999.0 99.0 99.00
2016 06 14 20 34 999 99.0 99.0  0.32  4.00  3.18   3 9999.0 999.0  16.1 999.0 99.0 99.00
2016 06 14 21 04 999 99.0 99.0  0.32  3.70  3.19   1 9999.0 999.0  16.5 999.0 99.0 99.00
2016 06 14 21 34 999 99.0 99.0  0.32  3.57  3.19 353 9999.0 999.0  16.4 999.0 99.0 99.00
2016 06 14 22 04 999 99.0 99.0  0.32  3.70  3.24 353 9999.0 999.0  16.5 999.0 99.0 99.00
2016 06 14 22 34 999 99.0 99.0  0.31  3.45  3.29 345 9999.0 999.0  16.8 999.0 99.0 99.00
2016 06 14 23 04 999 99.0 99.0  0.28  3.57  3.39 349 9999.0 999.0  16.3 999.0 99.0 99.00
2016 06 14 23 34 999 99.0 99.0  0.32  3.45  3.67 349 9999.0 999.0  15.9 999.0 99.0 99.00
2016 06 15 00 04 999 99.0 99.0  0.38  5.00  4.02 353 9999.0 999.0  15.8 999.0 99.0 99.00
2016 06 15 00 34 999 99.0 99.0  0.45  4.55  4.28 350 9999.0 999.0  15.6 999.0 99.0 99.00
2016 06 15 01 04 999 99.0 99.0  0.41  4.76  4.27 354 9999.0 999.0  15.6 999.0 99.0 99.00
2016 06 15 01 34 999 99.0 99.0  0.39  5.26  4.29 357 9999.0 999.0  15.6 999.0 99.0 99.00
2016 06 15 02 04 999 99.0 99.0  0.34  5.00  4.25   0 9999.0 999.0  15.5 999.0 99.0 99.00
2016 06 15 02 34 999 99.0 99.0  0.32  5.00  4.18   0 9999.0 999.0  15.5 999.0 99.0 99.00
2016 06 15 03 04 999 99.0 99.0  0.28  4.76  4.10   0 9999.0 999.0  15.4 999.0 99.0 99.00
2016 06 15 03 34 999 99.0 99.0  0.27  4.76  3.99   3 9999.0 999.0  15.3 999.0 99.0 99.00
2016 06 15 04 04 999 99.0 99.0  0.23 99.00  3.96 999 9999.0 999.0  15.1 999.0 99.0 99.00
2016 06 15 04 34 999 99.0 99.0  0.20 99.00  3.74 999 9999.0 999.0  15.1 999.0 99.0 99.00
2016 06 15 05 04 999 99.0 99.0  0.18 99.00  3.27 999 9999.0 999.0  15.2 999.0 99.0 99.00
2016 06 15 05 34 999 99.0 99.0  0.18 99.00  3.34 999 9999.0 999.0  15.2 999.0 99.0 99.00
2016 06 15 06 04 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  15.4 999.0 99.0 99.00
2016 06 15 06 34 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  15.4 999.0 99.0 99.00
2016 06 15 07 04 999 99.0 99.0  0.26  2.08  2.35 260 9999.0 999.0  15.3 999.0 99.0 99.00
2016 06 15 07 34 999 99.0 99.0  0.32  2.17  2.36 249 9999.0 999.0  15.2 999.0 99.0 99.00
2016 06 15 08 04 999 99.0 99.0  0.35  2.27  2.45 259 9999.0 999.0  15.0 999.0 99.0 99.00
2016 06 15 08 34 999 99.0 99.0  0.35  2.44  2.45 256 9999.0 999.0  14.7 999.0 99.0 99.00
2016 06 15 09 04 999 99.0 99.0  0.35  2.38  2.42 260 9999.0 999.0  14.6 999.0 99.0 99.00
2016 06 15 09 34 999 99.0 99.0  0.31  2.38  2.36 260 9999.0 999.0  14.5 999.0 99.0 99.00
2016 06 15 10 04 999 99.0 99.0  0.28  2.33  2.33 270 9999.0 999.0  14.5 999.0 99.0 99.00
2016 06 15 10 34 999 99.0 99.0  0.27  2.22  2.32 263 9999.0 999.0  14.5 999.0 99.0 99.00
2016 06 15 11 04 999 99.0 99.0  0.28  2.27  2.27 269 9999.0 999.0  14.5 999.0 99.0 99.00
2016 06 15 11 34 999 99.0 99.0  0.27  2.08  2.25 269 9999.0 999.0  14.4 999.0 99.0 99.00
2016 06 15 12 04 999 99.0 99.0  0.26  2.27  2.27 269 9999.0 999.0  14.5 999.0 99.0 99.00
2016 06 15 12 34 999 99.0 99.0  0.27  2.33  2.27 293 9999.0 999.0  14.5 999.0 99.0 99.00
2016 06 15 13 04 999 99.0 99.0  0.27  2.38  2.30 302 9999.0 999.0  14.4 999.0 99.0 99.00
2016 06 15 13 34 999 99.0 99.0  0.21 99.00  2.31 999 9999.0 999.0  14.5 999.0 99.0 99.00
2016 06 15 14 04 999 99.0 99.0  0.20 99.00  2.32 999 9999.0 999.0  14.6 999.0 99.0 99.00
2016 06 15 14 34 999 99.0 99.0  0.18 99.00  2.35 999 9999.0 999.0  14.8 999.0 99.0 99.00
2016 06 15 15 04 999 99.0 99.0  0.18 99.00  2.71 999 9999.0 999.0  15.1 999.0 99.0 99.00
2016 06 15 15 34 999 99.0 99.0  0.16 99.00  2.45 999 9999.0 999.0  15.2 999.0 99.0 99.00
2016 06 15 16 04 999 99.0 99.0  0.14 99.00  2.60 999 9999.0 999.0  15.4 999.0 99.0 99.00
2016 06 15 16 34 999 99.0 99.0  0.14 99.00  2.67 999 9999.0 999.0  17.3 999.0 99.0 99.00
2016 06 15 17 04 999 99.0 99.0  0.15 99.00  2.69 999 9999.0 999.0  17.6 999.0 99.0 99.00
2016 06 15 17 34 999 99.0 99.0  0.15 99.00  2.60 999 9999.0 999.0  17.2 999.0 99.0 99.00
2016 06 15 18 04 999 99.0 99.0  0.19 99.00  2.95 999 9999.0 999.0  17.6 999.0 99.0 99.00
2016 06 15 18 34 999 99.0 99.0  0.17 99.00  2.63 999 9999.0 999.0  17.0 999.0 99.0 99.00
2016 06 15 19 04 999 99.0 99.0  0.16 99.00  2.66 999 9999.0 999.0  17.4 999.0 99.0 99.00
2016 06 15 19 34 999 99.0 99.0  0.15 99.00  2.68 999 9999.0 999.0  18.5 999.0 99.0 99.00
2016 06 15 20 04 999 99.0 99.0  0.14 99.00  2.71 999 9999.0 999.0  18.9 999.0 99.0 99.00
2016 06 15 20 34 999 99.0 99.0  0.14 99.00  2.76 999 9999.0 999.0  18.6 999.0 99.0 99.00
2016 06 15 21 04 999 99.0 99.0  0.12 99.00  2.74 999 9999.0 999.0  18.5 999.0 99.0 99.00
2016 06 15 21 34 999 99.0 99.0  0.12 99.00  2.69 999 9999.0 999.0  18.2 999.0 99.0 99.00
2016 06 15 22 04 999 99.0 99.0  0.11 99.00  2.85 999 9999.0 999.0  17.9 999.0 99.0 99.00
2016 06 15 22 34 999 99.0 99.0  0.10 99.00  2.73 999 9999.0 999.0  18.4 999.0 99.0 99.00
2016 06 15 23 04 999 99.0 99.0  0.10 99.00  2.83 999 9999.0 999.0  17.8 999.0 99.0 99.00
2016 06 15 23 34 999 99.0 99.0  0.10 99.00  2.85 999 9999.0 999.0  16.8 999.0 99.0 99.00
2016 06 16 00 04 999 99.0 99.0  0.09 99.00  2.77 999 9999.0 999.0  16.3 999.0 99.0 99.00
2016 06 16 00 34 999 99.0 99.0  0.09 99.00  2.81 999 9999.0 999.0  15.6 999.0 99.0 99.00
2016 06 16 01 04 999 99.0 99.0  0.10 99.00  2.82 999 9999.0 999.0  15.2 999.0 99.0 99.00
2016 06 16 01 34 999 99.0 99.0  0.09 99.00  2.98 999 9999.0 999.0  15.1 999.0 99.0 99.00
2016 06 16 02 04 999 99.0 99.0  0.07 99.00  3.18 999 9999.0 999.0  15.2 999.0 99.0 99.00
2016 06 16 02 34 999 99.0 99.0  0.08 99.00  3.15 999 9999.0 999.0  15.0 999.0 99.0 99.00
2016 06 16 03 04 999 99.0 99.0  0.07 99.00  3.34 999 9999.0 999.0  15.2 999.0 99.0 99.00
2016 06 16 03 34 999 99.0 99.0  0.06 99.00  3.47 999 9999.0 999.0  15.4 999.0 99.0 99.00
2016 06 16 04 04 999 99.0 99.0  0.07 99.00  3.35 999 9999.0 999.0  15.4 999.0 99.0 99.00
2016 06 16 04 34 999 99.0 99.0  0.07 99.00  3.22 999 9999.0 999.0  15.2 999.0 99.0 99.00
2016 06 16 05 04 999 99.0 99.0  0.07 99.00  3.12 999 9999.0 999.0  15.0 999.0 99.0 99.00
2016 06 16 05 34 999 99.0 99.0  0.07 99.00  3.04 999 9999.0 999.0  14.9 999.0 99.0 99.00
2016 06 16 06 04 999 99.0 99.0  0.06 99.00  2.83 999 9999.0 999.0  14.8 999.0 99.0 99.00
2016 06 16 06 34 999 99.0 99.0  0.06 99.00  3.00 999 9999.0 999.0  14.7 999.0 99.0 99.00
2016 06 16 07 04 999 99.0 99.0  0.05 99.00  2.81 999 9999.0 999.0  15.2 999.0 99.0 99.00
2016 06 16 07 34 999 99.0 99.0  0.05 99.00  2.90 999 9999.0 999.0  15.8 999.0 99.0 99.00
2016 06 16 08 04 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  16.0 999.0 99.0 99.00
2016 06 16 08 34 999 99.0 99.0  0.05 99.00  2.88 999 9999.0 999.0  16.0 999.0 99.0 99.00
2016 06 16 09 04 999 99.0 99.0  0.05 99.00  2.92 999 9999.0 999.0  15.9 999.0 99.0 99.00
2016 06 16 10 04 999 99.0 99.0  0.05 99.00  2.83 999 9999.0 999.0  16.0 999.0 99.0 99.00
2016 06 16 11 04 999 99.0 99.0  0.06 99.00  2.85 999 9999.0 999.0  16.1 999.0 99.0 99.00
2016 06 16 11 34 999 99.0 99.0  0.07 99.00  2.84 999 9999.0 999.0  16.2 999.0 99.0 99.00
2016 06 16 12 04 999 99.0 99.0  0.09 99.00  2.96 999 9999.0 999.0  16.2 999.0 99.0 99.00
2016 06 16 12 34 999 99.0 99.0  0.10 99.00  2.78 999 9999.0 999.0  16.2 999.0 99.0 99.00
2016 06 16 13 04 999 99.0 99.0  0.10 99.00  2.61 999 9999.0 999.0  16.5 999.0 99.0 99.00
2016 06 16 13 34 999 99.0 99.0  0.09 99.00  2.54 999 9999.0 999.0  16.7 999.0 99.0 99.00
2016 06 16 14 04 999 99.0 99.0  0.09 99.00  2.66 999 9999.0 999.0  16.5 999.0 99.0 99.00
2016 06 16 14 34 999 99.0 99.0  0.09 99.00  2.85 999 9999.0 999.0  16.5 999.0 99.0 99.00
2016 06 16 15 04 999 99.0 99.0  0.11 99.00  2.92 999 9999.0 999.0  17.0 999.0 99.0 99.00
2016 06 16 15 34 999 99.0 99.0  0.08 99.00  2.77 999 9999.0 999.0  17.3 999.0 99.0 99.00
2016 06 16 16 04 999 99.0 99.0  0.08 99.00  2.76 999 9999.0 999.0  18.2 999.0 99.0 99.00
2016 06 16 16 34 999 99.0 99.0  0.08 99.00  2.97 999 9999.0 999.0  17.5 999.0 99.0 99.00
2016 06 16 17 04 999 99.0 99.0  0.09 99.00  2.98 999 9999.0 999.0  17.0 999.0 99.0 99.00
2016 06 16 17 34 999 99.0 99.0  0.12 99.00  3.47 999 9999.0 999.0  16.6 999.0 99.0 99.00
2016 06 16 18 04 999 99.0 99.0  0.13 99.00  2.82 999 9999.0 999.0  16.6 999.0 99.0 99.00
2016 06 16 18 34 999 99.0 99.0  0.10 99.00  2.96 999 9999.0 999.0  16.3 999.0 99.0 99.00
2016 06 16 19 04 999 99.0 99.0  0.10 99.00  2.94 999 9999.0 999.0  17.1 999.0 99.0 99.00
2016 06 16 19 34 999 99.0 99.0  0.09 99.00  2.79 999 9999.0 999.0  19.2 999.0 99.0 99.00
2016 06 16 20 04 999 99.0 99.0  0.10 99.00  3.02 999 9999.0 999.0  19.2 999.0 99.0 99.00
2016 06 16 20 34 999 99.0 99.0  0.10 99.00  2.86 999 9999.0 999.0  20.8 999.0 99.0 99.00
2016 06 16 21 04 999 99.0 99.0  0.10 99.00  2.70 999 9999.0 999.0  20.0 999.0 99.0 99.00
2016 06 16 21 34 999 99.0 99.0  0.09 99.00  2.77 999 9999.0 999.0  19.0 999.0 99.0 99.00
2016 06 16 22 04 999 99.0 99.0  0.11 99.00  2.73 999 9999.0 999.0  18.7 999.0 99.0 99.00
2016 06 16 22 34 999 99.0 99.0  0.10 99.00  2.82 999 9999.0 999.0  18.2 999.0 99.0 99.00
2016 06 16 23 04 999 99.0 99.0  0.10 99.00  2.78 999 9999.0 999.0  17.6 999.0 99.0 99.00
2016 06 16 23 34 999 99.0 99.0  0.09 99.00  2.74 999 9999.0 999.0  17.2 999.0 99.0 99.00
2016 06 17 00 04 999 99.0 99.0  0.09 99.00  2.77 999 9999.0 999.0  17.1 999.0 99.0 99.00
2016 06 17 00 34 999 99.0 99.0  0.09 99.00  2.89 999 9999.0 999.0  17.2 999.0 99.0 99.00
2016 06 17 01 04 999 99.0 99.0  0.07 99.00  2.81 999 9999.0 999.0  17.2 999.0 99.0 99.00
2016 06 17 01 34 999 99.0 99.0  0.09 99.00  3.31 999 9999.0 999.0  17.0 999.0 99.0 99.00
2016 06 17 02 04 999 99.0 99.0  0.08 99.00  2.89 999 9999.0 999.0  17.2 999.0 99.0 99.00
2016 06 17 02 34 999 99.0 99.0  0.08 99.00  3.12 999 9999.0 999.0  17.7 999.0 99.0 99.00
2016 06 17 03 04 999 99.0 99.0  0.08 99.00  2.90 999 9999.0 999.0  17.5 999.0 99.0 99.00
2016 06 17 03 34 999 99.0 99.0  0.08 99.00  2.85 999 9999.0 999.0  16.9 999.0 99.0 99.00
2016 06 17 04 04 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  16.4 999.0 99.0 99.00
2016 06 17 04 34 999 99.0 99.0  0.19 99.00  2.06 999 9999.0 999.0  16.1 999.0 99.0 99.00
2016 06 17 05 04 999 99.0 99.0  0.25  2.44  2.29  89 9999.0 999.0  15.9 999.0 99.0 99.00
2016 06 17 05 34 999 99.0 99.0  0.30  2.63  2.48  82 9999.0 999.0  15.9 999.0 99.0 99.00
2016 06 17 06 04 999 99.0 99.0  0.34  2.70  2.52  84 9999.0 999.0  15.7 999.0 99.0 99.00
2016 06 17 06 34 999 99.0 99.0  0.31  2.63  2.39  93 9999.0 999.0  15.7 999.0 99.0 99.00
2016 06 17 07 04 999 99.0 99.0  0.32  2.50  2.35  90 9999.0 999.0  15.6 999.0 99.0 99.00
2016 06 17 07 34 999 99.0 99.0  0.29  2.44  2.33  97 9999.0 999.0  15.5 999.0 99.0 99.00
2016 06 17 08 04 999 99.0 99.0  0.27  2.50  2.31  97 9999.0 999.0  15.5 999.0 99.0 99.00
2016 06 17 08 34 999 99.0 99.0  0.28  2.44  2.30  94 9999.0 999.0  15.5 999.0 99.0 99.00
2016 06 17 09 04 999 99.0 99.0  0.37  2.50  2.39  87 9999.0 999.0  15.6 999.0 99.0 99.00
2016 06 17 09 34 999 99.0 99.0  0.43  2.78  2.59  89 9999.0 999.0  15.6 999.0 99.0 99.00
2016 06 17 10 34 999 99.0 99.0  0.33  2.94  2.62  87 9999.0 999.0  15.6 999.0 99.0 99.00
2016 06 17 11 04 999 99.0 99.0  0.28  2.86  2.50  89 9999.0 999.0  15.6 999.0 99.0 99.00
2016 06 17 11 34 999 99.0 99.0  0.23 99.00  2.43 999 9999.0 999.0  15.6 999.0 99.0 99.00
2016 06 17 12 04 999 99.0 99.0  0.20 99.00  2.40 999 9999.0 999.0  15.7 999.0 99.0 99.00
2016 06 17 13 04 999 99.0 99.0  0.15 99.00  2.31 999 9999.0 999.0  16.2 999.0 99.0 99.00
2016 06 17 13 34 999 99.0 99.0  0.14 99.00  2.29 999 9999.0 999.0  16.2 999.0 99.0 99.00
2016 06 17 14 04 999 99.0 99.0  0.12 99.00  2.35 999 9999.0 999.0  16.2 999.0 99.0 99.00
2016 06 17 14 34 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  16.2 999.0 99.0 99.00
2016 06 17 15 04 999 99.0 99.0  0.19 99.00  2.14 999 9999.0 999.0  16.1 999.0 99.0 99.00
2016 06 17 15 34 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  16.2 999.0 99.0 99.00
2016 06 17 16 04 999 99.0 99.0  0.22 99.00  2.43 999 9999.0 999.0  16.3 999.0 99.0 99.00
2016 06 17 16 34 999 99.0 99.0  0.21 99.00  2.23 999 9999.0 999.0  16.4 999.0 99.0 99.00
2016 06 17 17 04 999 99.0 99.0  0.22 99.00  2.24 999 9999.0 999.0  16.5 999.0 99.0 99.00
2016 06 17 17 34 999 99.0 99.0  0.20 99.00  2.23 999 9999.0 999.0  16.8 999.0 99.0 99.00
2016 06 17 18 04 999 99.0 99.0  0.22 99.00  2.41 999 9999.0 999.0  17.2 999.0 99.0 99.00
2016 06 17 18 34 999 99.0 99.0  0.20 99.00  2.29 999 9999.0 999.0  17.5 999.0 99.0 99.00
2016 06 17 19 04 999 99.0 99.0  0.21 99.00  2.62 999 9999.0 999.0  18.0 999.0 99.0 99.00
2016 06 17 19 34 999 99.0 99.0  0.16 99.00  2.35 999 9999.0 999.0  18.1 999.0 99.0 99.00
2016 06 17 20 04 999 99.0 99.0  0.16 99.00  2.38 999 9999.0 999.0  18.2 999.0 99.0 99.00
2016 06 17 20 34 999 99.0 99.0  0.14 99.00  2.48 999 9999.0 999.0  18.5 999.0 99.0 99.00
2016 06 17 21 04 999 99.0 99.0  0.14 99.00  2.74 999 9999.0 999.0  18.6 999.0 99.0 99.00
2016 06 17 21 34 999 99.0 99.0  0.12 99.00  2.60 999 9999.0 999.0  18.6 999.0 99.0 99.00
2016 06 17 22 04 999 99.0 99.0  0.11 99.00  2.65 999 9999.0 999.0  18.5 999.0 99.0 99.00
2016 06 17 22 34 999 99.0 99.0  0.10 99.00  2.59 999 9999.0 999.0  18.2 999.0 99.0 99.00
2016 06 17 23 04 999 99.0 99.0  0.08 99.00  2.76 999 9999.0 999.0  18.4 999.0 99.0 99.00
2016 06 17 23 34 999 99.0 99.0  0.08 99.00  2.62 999 9999.0 999.0  17.7 999.0 99.0 99.00
2016 06 18 00 04 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  17.3 999.0 99.0 99.00
2016 06 18 00 34 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  17.2 999.0 99.0 99.00
2016 06 18 01 04 999 99.0 99.0  0.20 99.00  2.10 999 9999.0 999.0  17.0 999.0 99.0 99.00
2016 06 18 01 34 999 99.0 99.0  0.29  2.13  2.15 219 9999.0 999.0  16.7 999.0 99.0 99.00
2016 06 18 02 04 999 99.0 99.0  0.32  2.22  2.24 234 9999.0 999.0  16.7 999.0 99.0 99.00
2016 06 18 02 34 999 99.0 99.0  0.30  2.38  2.25 249 9999.0 999.0  16.7 999.0 99.0 99.00
2016 06 18 03 04 999 99.0 99.0  0.24 99.00  2.16 999 9999.0 999.0  16.8 999.0 99.0 99.00
2016 06 18 03 34 999 99.0 99.0  0.22 99.00  2.10 999 9999.0 999.0  16.8 999.0 99.0 99.00
2016 06 18 04 04 999 99.0 99.0  0.24 99.00  2.10 999 9999.0 999.0  16.8 999.0 99.0 99.00
2016 06 18 04 34 999 99.0 99.0  0.24 99.00  2.13 999 9999.0 999.0  16.7 999.0 99.0 99.00
2016 06 18 05 04 999 99.0 99.0  0.32  2.38  2.24 267 9999.0 999.0  16.6 999.0 99.0 99.00
2016 06 18 05 34 999 99.0 99.0  0.33  2.50  2.30 270 9999.0 999.0  16.6 999.0 99.0 99.00
2016 06 18 06 04 999 99.0 99.0  0.29  2.50  2.22 257 9999.0 999.0  16.5 999.0 99.0 99.00
2016 06 18 06 34 999 99.0 99.0  0.23 99.00  2.11 999 9999.0 999.0  16.5 999.0 99.0 99.00
2016 06 18 07 04 999 99.0 99.0  0.29  2.38  2.20 256 9999.0 999.0  16.4 999.0 99.0 99.00
2016 06 18 07 34 999 99.0 99.0  0.24 99.00  2.18 999 9999.0 999.0  16.2 999.0 99.0 99.00
2016 06 18 08 04 999 99.0 99.0  0.20 99.00  2.11 999 9999.0 999.0  16.0 999.0 99.0 99.00
2016 06 18 08 34 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  16.0 999.0 99.0 99.00
2016 06 18 09 04 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  15.9 999.0 99.0 99.00
2016 06 18 09 34 999 99.0 99.0  0.23 99.00  2.07 999 9999.0 999.0  15.8 999.0 99.0 99.00
2016 06 18 10 04 999 99.0 99.0  0.27  2.22  2.15 279 9999.0 999.0  15.7 999.0 99.0 99.00
2016 06 18 10 34 999 99.0 99.0  0.33  2.44  2.34 280 9999.0 999.0  15.7 999.0 99.0 99.00
2016 06 18 11 04 999 99.0 99.0  0.28  2.33  2.36 283 9999.0 999.0  15.7 999.0 99.0 99.00
2016 06 18 11 34 999 99.0 99.0  0.26  2.33  2.37 283 9999.0 999.0  15.6 999.0 99.0 99.00
2016 06 18 12 04 999 99.0 99.0  0.27  2.63  2.39 309 9999.0 999.0  15.6 999.0 99.0 99.00
2016 06 18 12 34 999 99.0 99.0  0.31  2.63  2.35 321 9999.0 999.0  15.5 999.0 99.0 99.00
2016 06 18 13 04 999 99.0 99.0  0.30  2.78  2.34 311 9999.0 999.0  15.4 999.0 99.0 99.00
2016 06 18 13 34 999 99.0 99.0  0.31  2.63  2.29 319 9999.0 999.0  15.4 999.0 99.0 99.00
2016 06 18 14 04 999 99.0 99.0  0.36  2.70  2.35 318 9999.0 999.0  15.6 999.0 99.0 99.00
2016 06 18 14 34 999 99.0 99.0  0.40  2.70  2.43 325 9999.0 999.0  15.7 999.0 99.0 99.00
2016 06 18 15 04 999 99.0 99.0  0.41  2.78  2.54 332 9999.0 999.0  15.7 999.0 99.0 99.00
2016 06 18 15 34 999 99.0 99.0  0.46  3.03  2.64 332 9999.0 999.0  15.6 999.0 99.0 99.00
2016 06 18 16 04 999 99.0 99.0  0.52  3.33  2.84 329 9999.0 999.0  15.6 999.0 99.0 99.00
2016 06 18 16 34 999 99.0 99.0  0.51  3.45  2.87 333 9999.0 999.0  15.9 999.0 99.0 99.00
2016 06 18 17 04 999 99.0 99.0  0.50  3.45  2.79 325 9999.0 999.0  15.9 999.0 99.0 99.00
2016 06 18 17 34 999 99.0 99.0  0.48  3.45  2.75 328 9999.0 999.0  16.0 999.0 99.0 99.00
2016 06 18 18 04 999 99.0 99.0  0.49  3.23  2.79 329 9999.0 999.0  16.2 999.0 99.0 99.00
2016 06 18 18 34 999 99.0 99.0  0.43  3.57  2.88 321 9999.0 999.0  16.4 999.0 99.0 99.00
2016 06 18 19 04 999 99.0 99.0  0.43  3.33  2.95 333 9999.0 999.0  16.6 999.0 99.0 99.00
2016 06 18 19 34 999 99.0 99.0  0.36  3.45  2.97 329 9999.0 999.0  16.8 999.0 99.0 99.00
2016 06 18 20 04 999 99.0 99.0  0.35  3.57  2.82 325 9999.0 999.0  16.9 999.0 99.0 99.00
2016 06 18 20 34 999 99.0 99.0  0.37  3.70  2.85 332 9999.0 999.0  16.9 999.0 99.0 99.00
2016 06 18 21 04 999 99.0 99.0  0.37  3.85  2.69 333 9999.0 999.0  16.9 999.0 99.0 99.00
2016 06 18 21 34 999 99.0 99.0  0.37  2.27  2.66  77 9999.0 999.0  16.8 999.0 99.0 99.00
2016 06 18 22 04 999 99.0 99.0  0.35  4.17  2.74 345 9999.0 999.0  16.8 999.0 99.0 99.00
2016 06 18 22 34 999 99.0 99.0  0.36  3.85  2.80 345 9999.0 999.0  16.7 999.0 99.0 99.00
2016 06 18 23 04 999 99.0 99.0  0.38  4.00  2.74 343 9999.0 999.0  16.6 999.0 99.0 99.00
2016 06 18 23 34 999 99.0 99.0  0.36  3.85  2.60 352 9999.0 999.0  16.5 999.0 99.0 99.00
2016 06 19 00 04 999 99.0 99.0  0.35  3.85  2.70 354 9999.0 999.0  16.5 999.0 99.0 99.00
2016 06 19 00 34 999 99.0 99.0  0.38  3.85  2.74 357 9999.0 999.0  16.5 999.0 99.0 99.00
2016 06 19 01 04 999 99.0 99.0  0.43  4.00  2.64 354 9999.0 999.0  16.4 999.0 99.0 99.00
2016 06 19 01 34 999 99.0 99.0  0.41  2.56  2.65 118 9999.0 999.0  16.3 999.0 99.0 99.00
2016 06 19 02 04 999 99.0 99.0  0.40  2.63  2.66 124 9999.0 999.0  16.3 999.0 99.0 99.00
2016 06 19 02 34 999 99.0 99.0  0.40  2.94  2.68  83 9999.0 999.0  16.1 999.0 99.0 99.00
2016 06 19 03 04 999 99.0 99.0  0.35  3.03  2.56  86 9999.0 999.0  16.1 999.0 99.0 99.00
2016 06 19 03 34 999 99.0 99.0  0.35  2.56  2.53 117 9999.0 999.0  16.1 999.0 99.0 99.00
2016 06 19 04 04 999 99.0 99.0  0.35  2.63  2.49 110 9999.0 999.0  16.1 999.0 99.0 99.00
2016 06 19 04 34 999 99.0 99.0  0.35  2.50  2.43 131 9999.0 999.0  16.1 999.0 99.0 99.00
2016 06 19 05 04 999 99.0 99.0  0.32  2.44  2.40 136 9999.0 999.0  16.0 999.0 99.0 99.00
2016 06 19 05 34 999 99.0 99.0  0.29  2.56  2.32 128 9999.0 999.0  16.0 999.0 99.0 99.00
2016 06 19 06 04 999 99.0 99.0  0.25  2.27  2.25 139 9999.0 999.0  16.0 999.0 99.0 99.00
2016 06 19 06 34 999 99.0 99.0  0.22 99.00  2.27 999 9999.0 999.0  16.0 999.0 99.0 99.00
2016 06 19 07 04 999 99.0 99.0  0.18 99.00  2.27 999 9999.0 999.0  15.9 999.0 99.0 99.00
2016 06 19 07 34 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  15.9 999.0 99.0 99.00
2016 06 19 08 04 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  15.9 999.0 99.0 99.00
2016 06 19 08 34 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  15.8 999.0 99.0 99.00
2016 06 19 09 04 999 99.0 99.0  0.21 99.00  2.09 999 9999.0 999.0  15.8 999.0 99.0 99.00
2016 06 19 09 34 999 99.0 99.0  0.19 99.00  2.18 999 9999.0 999.0  15.8 999.0 99.0 99.00
2016 06 19 10 04 999 99.0 99.0  0.19 99.00  2.13 999 9999.0 999.0  15.7 999.0 99.0 99.00
2016 06 19 10 34 999 99.0 99.0  0.17 99.00  2.13 999 9999.0 999.0  15.8 999.0 99.0 99.00
2016 06 19 11 04 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  15.8 999.0 99.0 99.00
2016 06 19 11 34 999 99.0 99.0  0.20 99.00  2.18 999 9999.0 999.0  15.8 999.0 99.0 99.00
2016 06 19 12 04 999 99.0 99.0  0.27  2.33  2.25 170 9999.0 999.0  15.9 999.0 99.0 99.00
2016 06 19 12 34 999 99.0 99.0  0.29  2.50  2.35 179 9999.0 999.0  15.9 999.0 99.0 99.00
2016 06 19 13 04 999 99.0 99.0  0.32  2.56  2.42 184 9999.0 999.0  15.9 999.0 99.0 99.00
2016 06 19 13 34 999 99.0 99.0  0.35  2.63  2.46 184 9999.0 999.0  16.0 999.0 99.0 99.00
2016 06 19 14 04 999 99.0 99.0  0.36  2.63  2.39 177 9999.0 999.0  16.0 999.0 99.0 99.00
2016 06 19 14 34 999 99.0 99.0  0.37  2.70  2.41 177 9999.0 999.0  16.0 999.0 99.0 99.00
2016 06 19 15 04 999 99.0 99.0  0.38  2.56  2.41 180 9999.0 999.0  16.1 999.0 99.0 99.00
2016 06 19 15 34 999 99.0 99.0  0.41  2.63  2.42 172 9999.0 999.0  16.1 999.0 99.0 99.00
2016 06 19 16 04 999 99.0 99.0  0.38  2.56  2.43 180 9999.0 999.0  16.2 999.0 99.0 99.00
