#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 01 01 11 34 999 99.0 99.0  0.58  3.23  2.74 255 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 01 12 04 999 99.0 99.0  0.52  2.94  2.68 252 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 01 12 34 999 99.0 99.0  0.45  2.78  2.57 249 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 01 13 04 999 99.0 99.0  0.49  2.86  2.61 255 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 01 13 34 999 99.0 99.0  0.48  2.86  2.59 253 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 01 14 04 999 99.0 99.0  0.46  2.78  2.57 253 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 01 14 34 999 99.0 99.0  0.45  2.94  2.55 253 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 01 15 04 999 99.0 99.0  0.46  2.94  2.57 256 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 01 16 04 999 99.0 99.0  0.66  3.12  2.74 288 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 01 16 34 999 99.0 99.0  0.82  3.70  3.04 295 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 01 17 04 999 99.0 99.0  0.81  3.45  3.09 294 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 01 17 34 999 99.0 99.0  0.83  3.57  3.11 305 9999.0 999.0   5.6 999.0 99.0 99.00
2017 01 01 18 04 999 99.0 99.0  0.91  3.70  3.29 308 9999.0 999.0   5.6 999.0 99.0 99.00
2017 01 01 18 34 999 99.0 99.0  0.97  4.00  3.47 318 9999.0 999.0   5.6 999.0 99.0 99.00
2017 01 01 19 04 999 99.0 99.0  1.01  4.55  3.67 328 9999.0 999.0   5.6 999.0 99.0 99.00
2017 01 01 19 34 999 99.0 99.0  0.95  4.35  3.56 329 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 01 20 04 999 99.0 99.0  0.93  4.55  3.59 329 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 01 20 34 999 99.0 99.0  0.89  4.76  3.57 332 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 01 21 04 999 99.0 99.0  0.89  4.17  3.62 326 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 01 21 34 999 99.0 99.0  0.86  4.55  3.61 335 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 01 22 04 999 99.0 99.0  0.81  4.55  3.53 336 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 01 22 34 999 99.0 99.0  0.84  4.55  3.52 339 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 01 23 04 999 99.0 99.0  0.84  4.55  3.54 332 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 01 23 34 999 99.0 99.0  0.72  4.55  3.46 342 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 00 04 999 99.0 99.0  0.69  3.85  3.29 332 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 00 34 999 99.0 99.0  0.73  4.35  3.29 335 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 01 04 999 99.0 99.0  0.73  4.17  3.25 338 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 01 34 999 99.0 99.0  0.73  4.17  3.24 342 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 02 04 999 99.0 99.0  0.71  4.00  3.17 345 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 02 34 999 99.0 99.0  0.78  3.57  3.24 336 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 03 04 999 99.0 99.0  0.72  4.00  3.19 340 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 03 34 999 99.0 99.0  0.73  4.00  3.21 347 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 04 04 999 99.0 99.0  0.67  3.85  3.19 340 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 04 34 999 99.0 99.0  0.66  3.85  3.17 346 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 05 04 999 99.0 99.0  0.59  4.00  3.22 353 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 02 05 34 999 99.0 99.0  0.60  4.00  3.21 356 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 02 06 04 999 99.0 99.0  0.58  4.35  3.26 357 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 02 06 34 999 99.0 99.0  0.57  4.17  3.35 353 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 02 07 04 999 99.0 99.0  0.51  4.35  3.28 357 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 02 07 34 999 99.0 99.0  0.49  4.35  3.30 359 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 02 08 04 999 99.0 99.0  0.46  4.17  3.28 359 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 02 08 34 999 99.0 99.0  0.40  4.76  3.22   4 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 02 09 04 999 99.0 99.0  0.40  3.85  3.32 352 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 09 34 999 99.0 99.0  0.37  4.35  3.35   0 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 10 04 999 99.0 99.0  0.36  4.35  3.33   0 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 10 34 999 99.0 99.0  0.34  5.00  3.45   4 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 11 04 999 99.0 99.0  0.33  4.55  3.45   1 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 11 34 999 99.0 99.0  0.33  5.26  3.58   6 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 12 04 999 99.0 99.0  0.30  4.76  3.43   4 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 12 34 999 99.0 99.0  0.29  4.55  3.41   6 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 13 04 999 99.0 99.0  0.30  4.35  3.42   6 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 13 34 999 99.0 99.0  0.30  4.17  3.00   9 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 14 04 999 99.0 99.0  0.33  3.70  2.54   3 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 14 34 999 99.0 99.0  0.37  2.13  2.41  39 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 15 04 999 99.0 99.0  0.37  2.38  2.45  44 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 15 34 999 99.0 99.0  0.33  2.33  2.52  48 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 16 04 999 99.0 99.0  0.28  2.38  2.50  45 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 16 34 999 99.0 99.0  0.26  2.38  2.52  34 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 17 04 999 99.0 99.0  0.23 99.00  2.55 999 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 02 17 34 999 99.0 99.0  0.21 99.00  2.58 999 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 02 18 04 999 99.0 99.0  0.22 99.00  2.62 999 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 02 18 34 999 99.0 99.0  0.24 99.00  2.31 999 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 02 19 04 999 99.0 99.0  0.28  2.27  2.26  96 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 02 19 34 999 99.0 99.0  0.29  2.33  2.29 101 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 02 20 04 999 99.0 99.0  0.32  2.33  2.31 103 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 02 20 34 999 99.0 99.0  0.32  2.38  2.33 101 9999.0 999.0   5.5 999.0 99.0 99.00
2017 01 02 21 04 999 99.0 99.0  0.31  2.38  2.34 100 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 21 34 999 99.0 99.0  0.29  2.50  2.31  94 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 22 04 999 99.0 99.0  0.26  2.33  2.26  96 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 22 34 999 99.0 99.0  0.26  2.17  2.23 100 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 23 04 999 99.0 99.0  0.24 99.00  2.21 999 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 02 23 34 999 99.0 99.0  0.22 99.00  2.18 999 9999.0 999.0   5.3 999.0 99.0 99.00
2017 01 03 00 04 999 99.0 99.0  0.21 99.00  2.15 999 9999.0 999.0   5.3 999.0 99.0 99.00
2017 01 03 00 34 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0   5.3 999.0 99.0 99.00
2017 01 03 01 04 999 99.0 99.0  0.22 99.00  2.13 999 9999.0 999.0   5.3 999.0 99.0 99.00
2017 01 03 01 34 999 99.0 99.0  0.24 99.00  2.16 999 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 03 02 04 999 99.0 99.0  0.26  2.22  2.19  87 9999.0 999.0   5.3 999.0 99.0 99.00
2017 01 03 02 34 999 99.0 99.0  0.31  2.33  2.26  89 9999.0 999.0   5.3 999.0 99.0 99.00
2017 01 03 03 04 999 99.0 99.0  0.30  2.38  2.28  89 9999.0 999.0   5.3 999.0 99.0 99.00
2017 01 03 03 34 999 99.0 99.0  0.34  2.50  2.35  96 9999.0 999.0   5.3 999.0 99.0 99.00
2017 01 03 04 04 999 99.0 99.0  0.35  2.63  2.39  94 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 03 04 34 999 99.0 99.0  0.39  2.63  2.45  93 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 03 05 04 999 99.0 99.0  0.41  2.70  2.46  96 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 03 05 34 999 99.0 99.0  0.45  2.86  2.55 103 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 03 06 04 999 99.0 99.0  0.43  2.86  2.59  99 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 03 06 34 999 99.0 99.0  0.45  3.12  2.63  99 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 03 07 04 999 99.0 99.0  0.45  3.03  2.61  99 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 03 07 34 999 99.0 99.0  0.48  3.12  2.70  94 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 03 08 04 999 99.0 99.0  0.49  3.23  2.64  90 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 03 08 34 999 99.0 99.0  0.50  3.12  2.70  93 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 03 09 04 999 99.0 99.0  0.51  3.33  2.66  91 9999.0 999.0   5.4 999.0 99.0 99.00
2017 01 03 09 34 999 99.0 99.0  0.55  3.23  2.72  94 9999.0 999.0   5.3 999.0 99.0 99.00
2017 01 03 10 04 999 99.0 99.0  0.56  3.12  2.77  87 9999.0 999.0   5.3 999.0 99.0 99.00
2017 01 03 10 34 999 99.0 99.0  0.62  3.33  2.87  91 9999.0 999.0   5.3 999.0 99.0 99.00
2017 01 03 11 04 999 99.0 99.0  0.71  3.45  2.93  87 9999.0 999.0   5.3 999.0 99.0 99.00
2017 01 03 11 34 999 99.0 99.0  0.75  3.45  3.05  96 9999.0 999.0   5.3 999.0 99.0 99.00
2017 01 03 12 04 999 99.0 99.0  0.85  3.85  3.18  93 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 03 12 34 999 99.0 99.0  0.84  3.70  3.18  87 9999.0 999.0   5.3 999.0 99.0 99.00
2017 01 03 13 04 999 99.0 99.0  0.85  3.85  3.18  91 9999.0 999.0   5.3 999.0 99.0 99.00
2017 01 03 13 34 999 99.0 99.0  0.95  3.85  3.28  91 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 03 14 04 999 99.0 99.0  0.94  4.17  3.34  90 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 03 14 34 999 99.0 99.0  0.98  4.17  3.42  91 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 03 15 04 999 99.0 99.0  0.98  4.00  3.43  87 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 03 15 34 999 99.0 99.0  1.01  4.17  3.51  93 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 03 16 04 999 99.0 99.0  1.00  4.17  3.43  93 9999.0 999.0   5.3 999.0 99.0 99.00
2017 01 03 16 34 999 99.0 99.0  0.97  4.17  3.52  96 9999.0 999.0   5.3 999.0 99.0 99.00
2017 01 03 17 04 999 99.0 99.0  0.96  4.17  3.43  97 9999.0 999.0   5.3 999.0 99.0 99.00
2017 01 03 17 34 999 99.0 99.0  1.02  3.85  3.51  91 9999.0 999.0   5.3 999.0 99.0 99.00
2017 01 03 18 04 999 99.0 99.0  1.01  4.17  3.49  96 9999.0 999.0   5.3 999.0 99.0 99.00
2017 01 03 18 34 999 99.0 99.0  1.05  4.17  3.52  97 9999.0 999.0   5.3 999.0 99.0 99.00
2017 01 03 19 04 999 99.0 99.0  1.04  4.55  3.55  96 9999.0 999.0   5.3 999.0 99.0 99.00
2017 01 03 19 34 999 99.0 99.0  1.09  4.35  3.59  97 9999.0 999.0   5.3 999.0 99.0 99.00
2017 01 03 20 04 999 99.0 99.0  1.08  4.35  3.61  93 9999.0 999.0   5.3 999.0 99.0 99.00
2017 01 03 20 34 999 99.0 99.0  1.07  4.35  3.62  91 9999.0 999.0   5.3 999.0 99.0 99.00
2017 01 03 21 34 999 99.0 99.0  1.17  4.55  3.69  94 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 03 22 04 999 99.0 99.0  1.29  4.55  3.84  89 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 03 22 34 999 99.0 99.0  1.24  4.35  3.80  89 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 03 23 04 999 99.0 99.0  1.21  4.35  3.76  94 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 03 23 34 999 99.0 99.0  1.23  4.55  3.72  87 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 00 04 999 99.0 99.0  1.12  4.35  3.67  91 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 00 34 999 99.0 99.0  1.11  4.35  3.63  93 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 01 04 999 99.0 99.0  1.08  4.17  3.57  94 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 01 34 999 99.0 99.0  0.96  4.17  3.42  96 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 02 04 999 99.0 99.0  0.88  4.00  3.41  96 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 02 34 999 99.0 99.0  0.77  3.85  3.34 100 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 03 34 999 99.0 99.0  0.73  3.70  3.37 101 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 04 04 999 99.0 99.0  0.61  3.70  3.41  96 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 04 34 999 99.0 99.0  0.51  3.70  3.52  89 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 05 04 999 99.0 99.0  0.44  9.88  3.63 352 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 05 34 999 99.0 99.0  0.39  9.88  3.92 354 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 06 04 999 99.0 99.0  0.36  9.88  4.08 354 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 06 34 999 99.0 99.0  0.37  9.09  4.55 353 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 07 04 999 99.0 99.0  0.36  9.88  4.69 352 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 07 34 999 99.0 99.0  0.38 10.53  4.95 350 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 08 04 999 99.0 99.0  0.37 11.11  5.23 357 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 08 34 999 99.0 99.0  0.43  9.88  5.38 349 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 09 04 999 99.0 99.0  0.47 10.53  4.62 345 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 09 34 999 99.0 99.0  0.52 11.11  4.22 349 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 10 04 999 99.0 99.0  0.56 10.53  4.47   1 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 10 34 999 99.0 99.0  0.64 11.11  4.38 352 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 11 04 999 99.0 99.0  0.68  9.88  4.53 356 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 11 34 999 99.0 99.0  0.66 11.76  4.33 356 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 04 12 04 999 99.0 99.0  0.70 10.53  4.74 357 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 04 12 34 999 99.0 99.0  0.79 10.53  4.48 357 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 04 13 04 999 99.0 99.0  0.85 11.11  4.18 353 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 04 13 34 999 99.0 99.0  0.90  5.88  4.21   1 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 04 14 04 999 99.0 99.0  0.88  9.88  4.16 347 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 04 14 34 999 99.0 99.0  0.89  5.56  4.16   1 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 04 15 04 999 99.0 99.0  0.92 11.11  4.07 359 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 04 16 04 999 99.0 99.0  0.86 10.53  3.94   3 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 16 34 999 99.0 99.0  0.77  5.56  3.85   3 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 17 04 999 99.0 99.0  0.79  5.88  3.80   4 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 17 34 999 99.0 99.0  0.77  5.56  3.60   6 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 18 04 999 99.0 99.0  0.70  9.88  3.59   1 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 18 34 999 99.0 99.0  0.71 10.53  3.47   4 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 19 04 999 99.0 99.0  0.68  3.03  3.38 238 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 19 34 999 99.0 99.0  0.62  2.94  3.41 232 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 20 04 999 99.0 99.0  0.51 10.53  3.46   3 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 20 34 999 99.0 99.0  0.48 10.53  3.74 353 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 21 04 999 99.0 99.0  0.41 11.11  3.66 345 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 21 34 999 99.0 99.0  0.44  9.88  3.66 353 9999.0 999.0   5.2 999.0 99.0 99.00
2017 01 04 22 04 999 99.0 99.0  0.40 10.53  3.41   4 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 04 22 34 999 99.0 99.0  0.38 10.53  3.23   6 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 04 23 04 999 99.0 99.0  0.38 10.53  3.28 356 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 04 23 34 999 99.0 99.0  0.34 10.53  3.19 353 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 05 00 04 999 99.0 99.0  0.31 10.53  3.42 352 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 05 00 34 999 99.0 99.0  0.35 10.53  2.98   7 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 05 01 04 999 99.0 99.0  0.45  9.88  2.78 356 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 05 01 34 999 99.0 99.0  0.66  2.86  2.83 241 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 05 02 04 999 99.0 99.0  0.75  3.23  3.03 250 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 05 02 34 999 99.0 99.0  0.77  3.57  3.12 250 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 05 03 04 999 99.0 99.0  0.79  3.45  3.06 259 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 05 03 34 999 99.0 99.0  0.81  3.57  3.11 263 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 05 04 04 999 99.0 99.0  0.91  3.45  3.19 290 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 05 04 34 999 99.0 99.0  0.91  4.00  3.23 318 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 05 05 04 999 99.0 99.0  1.10  4.55  3.76 336 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 05 05 34 999 99.0 99.0  1.07  5.00  3.67 339 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 05 06 04 999 99.0 99.0  0.99  4.76  3.58 338 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 05 06 34 999 99.0 99.0  0.89  4.76  3.42 339 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 05 07 04 999 99.0 99.0  0.88  3.85  3.30 333 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 05 07 34 999 99.0 99.0  0.89  4.55  3.35 339 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 05 08 04 999 99.0 99.0  0.86  4.55  3.38 339 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 05 08 34 999 99.0 99.0  0.87  4.76  3.55 340 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 05 09 04 999 99.0 99.0  0.94  4.55  3.52 338 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 05 09 34 999 99.0 99.0  0.96  4.35  3.47 335 9999.0 999.0   5.1 999.0 99.0 99.00
2017 01 05 10 04 999 99.0 99.0  0.95  3.57  3.41 284 9999.0 999.0   5.0 999.0 99.0 99.00
2017 01 05 10 34 999 99.0 99.0  1.02  3.45  3.49 274 9999.0 999.0   5.0 999.0 99.0 99.00
2017 01 05 11 04 999 99.0 99.0  1.06  3.57  3.41 269 9999.0 999.0   5.0 999.0 99.0 99.00
2017 01 05 11 34 999 99.0 99.0  1.02  3.70  3.50 283 9999.0 999.0   5.0 999.0 99.0 99.00
2017 01 05 12 04 999 99.0 99.0  0.94  3.45  3.44 269 9999.0 999.0   5.0 999.0 99.0 99.00
2017 01 05 12 34 999 99.0 99.0  0.93  3.45  3.36 270 9999.0 999.0   5.0 999.0 99.0 99.00
2017 01 05 13 04 999 99.0 99.0  0.95  3.57  3.35 288 9999.0 999.0   5.0 999.0 99.0 99.00
2017 01 05 13 34 999 99.0 99.0  0.92  3.57  3.33 281 9999.0 999.0   5.0 999.0 99.0 99.00
2017 01 05 14 04 999 99.0 99.0  0.95  3.45  3.35 283 9999.0 999.0   5.0 999.0 99.0 99.00
2017 01 05 14 34 999 99.0 99.0  0.96  3.45  3.31 281 9999.0 999.0   5.0 999.0 99.0 99.00
2017 01 05 15 04 999 99.0 99.0  0.97  3.57  3.37 288 9999.0 999.0   4.9 999.0 99.0 99.00
2017 01 05 15 34 999 99.0 99.0  0.95  3.85  3.38 291 9999.0 999.0   5.0 999.0 99.0 99.00
2017 01 05 16 04 999 99.0 99.0  0.89  3.33  3.39 287 9999.0 999.0   5.0 999.0 99.0 99.00
2017 01 05 16 34 999 99.0 99.0  0.87  4.00  3.38 329 9999.0 999.0   5.0 999.0 99.0 99.00
2017 01 05 17 04 999 99.0 99.0  0.83  4.17  3.30 335 9999.0 999.0   5.0 999.0 99.0 99.00
2017 01 05 17 34 999 99.0 99.0  0.80  4.55  3.41 339 9999.0 999.0   5.0 999.0 99.0 99.00
2017 01 05 18 04 999 99.0 99.0  0.76  4.17  3.36 332 9999.0 999.0   5.0 999.0 99.0 99.00
2017 01 05 18 34 999 99.0 99.0  0.73  4.55  3.38 338 9999.0 999.0   5.0 999.0 99.0 99.00
2017 01 05 19 04 999 99.0 99.0  0.65  4.35  3.31 335 9999.0 999.0   5.0 999.0 99.0 99.00
2017 01 05 19 34 999 99.0 99.0  0.59  4.35  3.13 331 9999.0 999.0   5.0 999.0 99.0 99.00
2017 01 05 20 04 999 99.0 99.0  0.56  3.70  3.06 328 9999.0 999.0   5.0 999.0 99.0 99.00
2017 01 05 20 34 999 99.0 99.0  0.54  4.00  2.94 331 9999.0 999.0   5.1 999.0 99.0 99.00
