#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2024 03 16 11 30 999 99.0 99.0  0.27  5.26  3.26   2 9999.0   4.5   4.8 999.0 99.0 99.00
2024 03 16 12 00 999 99.0 99.0  0.26  6.90  3.15 355 9999.0   4.5   4.8 999.0 99.0 99.00
2024 03 16 12 30 999 99.0 99.0  0.26  4.35  3.31   2 9999.0   4.4   4.8 999.0 99.0 99.00
2024 03 16 13 00 999 99.0 99.0  0.24 99.00  3.30 999 9999.0   4.6   4.9 999.0 99.0 99.00
2024 03 16 13 30 999 99.0 99.0  0.24 99.00  3.34 999 9999.0   5.0   5.0 999.0 99.0 99.00
2024 03 16 14 00 999 99.0 99.0  0.23 99.00  3.31 999 9999.0   5.2   5.4 999.0 99.0 99.00
2024 03 16 14 30 999 99.0 99.0  0.22 99.00  3.33 999 9999.0   5.2   5.4 999.0 99.0 99.00
2024 03 16 15 00 999 99.0 99.0  0.21 99.00  3.33 999 9999.0   5.4   5.5 999.0 99.0 99.00
2024 03 16 15 30 999 99.0 99.0  0.21 99.00  3.31 999 9999.0   5.4   5.6 999.0 99.0 99.00
2024 03 16 16 00 999 99.0 99.0  0.20 99.00  3.46 999 9999.0   5.5   5.6 999.0 99.0 99.00
2024 03 16 16 30 999 99.0 99.0  0.20 99.00  3.17 999 9999.0   5.5   5.6 999.0 99.0 99.00
2024 03 16 17 00 999 99.0 99.0  0.20 99.00  2.80 999 9999.0   5.7   5.6 999.0 99.0 99.00
2024 03 16 17 30 999 99.0 99.0  0.19 99.00  2.70 999 9999.0   5.8   5.7 999.0 99.0 99.00
2024 03 16 18 00 999 99.0 99.0  0.19 99.00  2.41 999 9999.0   6.6   5.7 999.0 99.0 99.00
2024 03 16 18 30 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   6.7   5.7 999.0 99.0 99.00
2024 03 16 19 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   7.0   5.6 999.0 99.0 99.00
2024 03 16 19 30 999 99.0 99.0  0.34  2.25  2.18 171 9999.0   7.1   5.5 999.0 99.0 99.00
2024 03 16 20 00 999 99.0 99.0  0.35  2.41  2.20 157 9999.0   7.3   5.5 999.0 99.0 99.00
2024 03 16 20 30 999 99.0 99.0  0.36  2.47  2.23 161 9999.0   7.6   5.4 999.0 99.0 99.00
2024 03 16 21 00 999 99.0 99.0  0.42  2.56  2.30 167 9999.0   7.3   5.4 999.0 99.0 99.00
2024 03 16 21 30 999 99.0 99.0  0.36  2.70  2.26 163 9999.0   7.3   5.3 999.0 99.0 99.00
2024 03 16 22 00 999 99.0 99.0  0.39  2.53  2.26 172 9999.0   7.4   5.3 999.0 99.0 99.00
2024 03 16 22 30 999 99.0 99.0  0.40  2.41  2.28 200 9999.0   7.1   5.2 999.0 99.0 99.00
2024 03 16 23 00 999 99.0 99.0  0.42  2.56  2.26 210 9999.0   6.3   5.2 999.0 99.0 99.00
2024 03 16 23 30 999 99.0 99.0  0.46  2.53  2.26 202 9999.0   6.4   5.2 999.0 99.0 99.00
2024 03 17 00 00 999 99.0 99.0  0.43  2.47  2.24 194 9999.0   5.8   5.2 999.0 99.0 99.00
2024 03 17 00 30 999 99.0 99.0  0.41  2.60  2.23 210 9999.0   5.5   5.2 999.0 99.0 99.00
2024 03 17 01 00 999 99.0 99.0  0.40  2.47  2.20 208 9999.0   5.4   5.2 999.0 99.0 99.00
2024 03 17 01 30 999 99.0 99.0  0.42  2.38  2.19 196 9999.0   5.5   5.2 999.0 99.0 99.00
2024 03 17 02 00 999 99.0 99.0  0.45  2.30  2.25 199 9999.0   5.6   5.2 999.0 99.0 99.00
2024 03 17 02 30 999 99.0 99.0  0.45  2.53  2.29 200 9999.0   5.7   5.1 999.0 99.0 99.00
2024 03 17 03 00 999 99.0 99.0  0.46  2.56  2.38 212 9999.0   5.7   5.1 999.0 99.0 99.00
2024 03 17 03 30 999 99.0 99.0  0.49  2.67  2.42 216 9999.0   5.5   5.1 999.0 99.0 99.00
2024 03 17 04 00 999 99.0 99.0  0.49  2.86  2.39 230 9999.0   5.5   5.1 999.0 99.0 99.00
2024 03 17 04 30 999 99.0 99.0  0.53  2.70  2.47 212 9999.0   5.7   5.1 999.0 99.0 99.00
2024 03 17 05 00 999 99.0 99.0  0.60  3.23  2.67 200 9999.0   5.8   5.0 999.0 99.0 99.00
2024 03 17 05 30 999 99.0 99.0  0.61  3.17  2.73 196 9999.0   5.8   5.0 999.0 99.0 99.00
2024 03 17 06 00 999 99.0 99.0  0.56  3.17  2.70 198 9999.0   5.8   5.0 999.0 99.0 99.00
2024 03 17 06 30 999 99.0 99.0  0.61  3.13  2.69 191 9999.0   5.7   5.0 999.0 99.0 99.00
2024 03 17 07 00 999 99.0 99.0  0.63  3.28  2.74 197 9999.0   5.8   4.9 999.0 99.0 99.00
2024 03 17 07 30 999 99.0 99.0  0.65  3.17  2.84 195 9999.0   5.8   4.9 999.0 99.0 99.00
2024 03 17 08 00 999 99.0 99.0  0.59  3.45  2.77 189 9999.0   5.7   4.9 999.0 99.0 99.00
2024 03 17 08 30 999 99.0 99.0  0.54  3.28  2.72 184 9999.0   5.8   4.9 999.0 99.0 99.00
2024 03 17 09 00 999 99.0 99.0  0.53  3.13  2.60 188 9999.0   5.8   4.9 999.0 99.0 99.00
2024 03 17 09 30 999 99.0 99.0  0.53  2.94  2.54 186 9999.0   5.9   4.9 999.0 99.0 99.00
2024 03 17 10 00 999 99.0 99.0  0.59  3.08  2.62 180 9999.0   6.0   4.9 999.0 99.0 99.00
2024 03 17 10 30 999 99.0 99.0  0.57  2.94  2.62 185 9999.0   5.9   4.9 999.0 99.0 99.00
2024 03 17 11 00 999 99.0 99.0  0.52  2.90  2.51 181 9999.0   6.0   4.9 999.0 99.0 99.00
2024 03 17 11 30 999 99.0 99.0  0.54  2.82  2.50 179 9999.0   5.7   4.9 999.0 99.0 99.00
2024 03 17 12 00 999 99.0 99.0  0.53  2.94  2.50 186 9999.0   5.7   4.9 999.0 99.0 99.00
2024 03 17 12 30 999 99.0 99.0  0.62  2.74  2.56 184 9999.0 999.0   4.9 999.0 99.0 99.00
2024 03 17 13 00 999 99.0 99.0  0.68  3.23  2.71 175 9999.0 999.0   4.9 999.0 99.0 99.00
2024 03 17 13 30 999 99.0 99.0  0.66  3.13  2.73 179 9999.0   6.3   5.0 999.0 99.0 99.00
2024 03 17 14 00 999 99.0 99.0  0.62  3.23  2.69 185 9999.0   6.4   4.9 999.0 99.0 99.00
2024 03 17 14 30 999 99.0 99.0  0.55  3.03  2.58 185 9999.0 999.0   4.9 999.0 99.0 99.00
2024 03 17 15 00 999 99.0 99.0  0.48  2.86  2.42 188 9999.0   6.4   4.9 999.0 99.0 99.00
2024 03 17 15 30 999 99.0 99.0  0.40  2.63  2.31 177 9999.0   7.5   5.0 999.0 99.0 99.00
2024 03 17 16 00 999 99.0 99.0  0.36  2.53  2.20 187 9999.0   7.5   5.0 999.0 99.0 99.00
2024 03 17 16 30 999 99.0 99.0  0.40  2.50  2.32 198 9999.0   7.9   5.0 999.0 99.0 99.00
2024 03 17 17 00 999 99.0 99.0  0.39  2.90  2.38 206 9999.0   8.3   5.1 999.0 99.0 99.00
2024 03 17 17 30 999 99.0 99.0  0.38  2.70  2.39 214 9999.0   8.7   5.2 999.0 99.0 99.00
2024 03 17 18 00 999 99.0 99.0  0.40  2.74  2.41 201 9999.0   9.3   5.3 999.0 99.0 99.00
2024 03 17 18 30 999 99.0 99.0  0.49  2.78  2.54 217 9999.0   8.9   5.3 999.0 99.0 99.00
2024 03 17 19 00 999 99.0 99.0  0.49  3.13  2.61 240 9999.0   9.0   5.3 999.0 99.0 99.00
2024 03 17 19 30 999 99.0 99.0  0.48  3.03  2.61 232 9999.0   8.8   5.3 999.0 99.0 99.00
2024 03 17 20 00 999 99.0 99.0  0.45  2.99  2.56 231 9999.0   9.0   5.3 999.0 99.0 99.00
2024 03 17 20 30 999 99.0 99.0  0.41  3.03  2.53 235 9999.0   8.6   5.3 999.0 99.0 99.00
2024 03 17 21 00 999 99.0 99.0  0.37  3.08  2.50 230 9999.0   8.8   5.3 999.0 99.0 99.00
2024 03 17 21 30 999 99.0 99.0  0.31  2.78  2.26 231 9999.0   8.7   5.2 999.0 99.0 99.00
2024 03 17 22 00 999 99.0 99.0  0.28  2.60  2.20 235 9999.0   8.1   5.1 999.0 99.0 99.00
2024 03 17 22 30 999 99.0 99.0  0.25  2.38  2.15 239 9999.0   7.8   5.1 999.0 99.0 99.00
2024 03 17 23 00 999 99.0 99.0  0.24 99.00  2.10 999 9999.0   6.7   5.1 999.0 99.0 99.00
2024 03 17 23 30 999 99.0 99.0  0.24 99.00  2.41 999 9999.0   7.5   5.1 999.0 99.0 99.00
2024 03 18 00 00 999 99.0 99.0  0.48  3.03  2.60 322 9999.0   7.2   5.1 999.0 99.0 99.00
2024 03 18 00 30 999 99.0 99.0  0.61  3.33  2.88 319 9999.0   7.1   5.1 999.0 99.0 99.00
2024 03 18 01 00 999 99.0 99.0  0.58  3.77  3.11 325 9999.0   7.0   5.0 999.0 99.0 99.00
2024 03 18 01 30 999 99.0 99.0  0.52  3.85  3.06 330 9999.0   6.5   5.1 999.0 99.0 99.00
2024 03 18 02 00 999 99.0 99.0  0.52  3.92  3.17 333 9999.0   6.4   5.1 999.0 99.0 99.00
2024 03 18 02 30 999 99.0 99.0  0.49  3.77  3.17 329 9999.0   6.6   5.0 999.0 99.0 99.00
2024 03 18 03 00 999 99.0 99.0  0.46  3.92  3.10 333 9999.0   6.2   5.1 999.0 99.0 99.00
2024 03 18 03 30 999 99.0 99.0  0.42  3.70  3.02 331 9999.0   6.2   5.1 999.0 99.0 99.00
2024 03 18 04 00 999 99.0 99.0  0.40  3.92  3.05 332 9999.0   5.8   5.1 999.0 99.0 99.00
2024 03 18 04 30 999 99.0 99.0  0.35  3.85  2.95 332 9999.0   6.2   5.1 999.0 99.0 99.00
2024 03 18 05 00 999 99.0 99.0  0.32  3.70  2.84 335 9999.0   6.2   5.0 999.0 99.0 99.00
2024 03 18 05 30 999 99.0 99.0  0.32  3.45  2.67 331 9999.0   6.4   5.0 999.0 99.0 99.00
2024 03 18 06 00 999 99.0 99.0  0.33  3.28  2.62 332 9999.0   6.1   5.0 999.0 99.0 99.00
2024 03 18 06 30 999 99.0 99.0  0.33  3.13  2.61 338 9999.0   5.9   5.0 999.0 99.0 99.00
2024 03 18 07 00 999 99.0 99.0  0.30  3.13  2.60 344 9999.0   5.9   5.0 999.0 99.0 99.00
2024 03 18 07 30 999 99.0 99.0  0.27  2.90  2.62 342 9999.0   5.9   5.0 999.0 99.0 99.00
2024 03 18 08 00 999 99.0 99.0  0.25  2.90  2.64 341 9999.0   5.6   5.0 999.0 99.0 99.00
2024 03 18 08 30 999 99.0 99.0  0.25  3.23  2.66 358 9999.0   5.4   5.0 999.0 99.0 99.00
2024 03 18 09 00 999 99.0 99.0  0.23 99.00  2.67 999 9999.0   5.3   5.0 999.0 99.0 99.00
2024 03 18 09 30 999 99.0 99.0  0.24 99.00  2.63 999 9999.0   5.4   5.0 999.0 99.0 99.00
2024 03 18 10 00 999 99.0 99.0  0.24 99.00  2.45 999 9999.0   5.3   5.0 999.0 99.0 99.00
2024 03 18 10 30 999 99.0 99.0  0.25  3.45  2.43 359 9999.0   5.2   5.0 999.0 99.0 99.00
2024 03 18 11 00 999 99.0 99.0  0.24 99.00  2.47 999 9999.0   5.2   5.0 999.0 99.0 99.00
2024 03 18 11 30 999 99.0 99.0  0.24 99.00  2.55 999 9999.0   5.2   5.0 999.0 99.0 99.00
2024 03 18 12 00 999 99.0 99.0  0.23 99.00  2.49 999 9999.0   5.2   5.0 999.0 99.0 99.00
2024 03 18 12 30 999 99.0 99.0  0.23 99.00  2.48 999 9999.0   5.1   5.0 999.0 99.0 99.00
2024 03 18 13 00 999 99.0 99.0  0.23 99.00  2.44 999 9999.0   5.3   5.0 999.0 99.0 99.00
2024 03 18 13 30 999 99.0 99.0  0.23 99.00  2.43 999 9999.0   5.3   5.0 999.0 99.0 99.00
2024 03 18 14 00 999 99.0 99.0  0.24 99.00  2.43 999 9999.0   5.4   5.1 999.0 99.0 99.00
2024 03 18 14 30 999 99.0 99.0  0.28  2.94  2.46 341 9999.0   5.4   5.1 999.0 99.0 99.00
2024 03 18 15 00 999 99.0 99.0  0.32  2.86  2.55 328 9999.0   5.4   5.1 999.0 99.0 99.00
2024 03 18 15 30 999 99.0 99.0  0.31  3.03  2.61 330 9999.0   5.8   5.2 999.0 99.0 99.00
2024 03 18 16 00 999 99.0 99.0  0.32  2.86  2.69 326 9999.0   5.6   5.4 999.0 99.0 99.00
2024 03 18 16 30 999 99.0 99.0  0.33  3.08  2.73 336 9999.0   6.4   5.4 999.0 99.0 99.00
2024 03 18 17 00 999 99.0 99.0  0.39  3.39  2.70 337 9999.0   6.8   5.4 999.0 99.0 99.00
2024 03 18 17 30 999 99.0 99.0  0.40  3.45  2.78 338 9999.0   6.4   5.4 999.0 99.0 99.00
2024 03 18 18 00 999 99.0 99.0  0.40  3.85  2.86 345 9999.0   6.4   5.5 999.0 99.0 99.00
2024 03 18 18 30 999 99.0 99.0  0.39  3.57  2.77 342 9999.0   6.9   5.6 999.0 99.0 99.00
2024 03 18 19 00 999 99.0 99.0  0.38  3.64  2.83 341 9999.0   6.3   5.6 999.0 99.0 99.00
2024 03 18 19 30 999 99.0 99.0  0.43  3.77  2.98 341 9999.0   6.4   5.7 999.0 99.0 99.00
2024 03 18 20 00 999 99.0 99.0  0.51  3.92  3.15 341 9999.0   6.6   5.9 999.0 99.0 99.00
2024 03 18 20 30 999 99.0 99.0  0.47  4.17  3.05 338 9999.0   7.0   5.8 999.0 99.0 99.00
2024 03 18 21 00 999 99.0 99.0  0.41  3.92  2.93 338 9999.0   6.0   5.7 999.0 99.0 99.00
2024 03 18 21 30 999 99.0 99.0  0.38  3.28  2.87 333 9999.0   5.9   5.7 999.0 99.0 99.00
2024 03 18 22 00 999 99.0 99.0  0.38  3.39  2.95 336 9999.0   5.5   5.6 999.0 99.0 99.00
2024 03 18 22 30 999 99.0 99.0  0.37  3.51  2.98 334 9999.0   5.5   5.6 999.0 99.0 99.00
2024 03 18 23 00 999 99.0 99.0  0.35  3.77  3.03 337 9999.0   5.4   5.6 999.0 99.0 99.00
2024 03 18 23 30 999 99.0 99.0  0.33  3.77  3.05 337 9999.0   5.2   5.5 999.0 99.0 99.00
2024 03 19 00 00 999 99.0 99.0  0.30  3.45  3.03 335 9999.0   5.5   5.4 999.0 99.0 99.00
2024 03 19 00 30 999 99.0 99.0  0.28  3.64  2.98 336 9999.0   6.4   5.4 999.0 99.0 99.00
2024 03 19 01 00 999 99.0 99.0  0.29  5.88  2.70   4 9999.0   5.8   5.4 999.0 99.0 99.00
2024 03 19 01 30 999 99.0 99.0  0.51  3.08  2.66 324 9999.0   5.3   5.3 999.0 99.0 99.00
2024 03 19 02 00 999 99.0 99.0  0.71  3.77  3.02 327 9999.0   5.0   5.3 999.0 99.0 99.00
2024 03 19 02 30 999 99.0 99.0  0.86  3.85  3.30 325 9999.0   4.6   5.2 999.0 99.0 99.00
2024 03 19 03 00 999 99.0 99.0  0.89  4.17  3.38 327 9999.0   4.3   5.2 999.0 99.0 99.00
2024 03 19 03 30 999 99.0 99.0  0.85  4.26  3.39 330 9999.0   4.1   5.2 999.0 99.0 99.00
2024 03 19 04 00 999 99.0 99.0  0.79  4.44  3.34 336 9999.0   4.0   5.2 999.0 99.0 99.00
2024 03 19 04 30 999 99.0 99.0  0.76  4.08  3.30 333 9999.0   3.8   5.1 999.0 99.0 99.00
2024 03 19 05 00 999 99.0 99.0  0.77  4.17  3.36 336 9999.0   3.6   5.1 999.0 99.0 99.00
2024 03 19 05 30 999 99.0 99.0  0.75  4.17  3.25 333 9999.0   3.4   5.1 999.0 99.0 99.00
2024 03 19 06 00 999 99.0 99.0  0.75  4.44  3.14 340 9999.0   3.2   5.1 999.0 99.0 99.00
2024 03 19 06 30 999 99.0 99.0  0.79  4.65  3.20 345 9999.0   3.0   5.1 999.0 99.0 99.00
2024 03 19 07 00 999 99.0 99.0  0.79  4.55  3.12 341 9999.0   2.9   5.1 999.0 99.0 99.00
2024 03 19 07 30 999 99.0 99.0  0.77  4.44  3.10 339 9999.0   2.7   5.1 999.0 99.0 99.00
2024 03 19 08 00 999 99.0 99.0  0.73  3.92  3.03 335 9999.0   2.7   5.1 999.0 99.0 99.00
2024 03 19 08 30 999 99.0 99.0  0.77  3.77  3.01 335 9999.0   2.6   5.1 999.0 99.0 99.00
2024 03 19 09 00 999 99.0 99.0  0.77  4.26  3.00 343 9999.0   2.5   5.1 999.0 99.0 99.00
2024 03 19 09 30 999 99.0 99.0  0.77  3.85  2.98 336 9999.0   2.3   5.0 999.0 99.0 99.00
2024 03 19 10 00 999 99.0 99.0  0.74  3.57  2.97 327 9999.0   2.2   5.0 999.0 99.0 99.00
2024 03 19 10 30 999 99.0 99.0  0.75  3.85  3.02 340 9999.0   2.2   5.0 999.0 99.0 99.00
2024 03 19 11 00 999 99.0 99.0  0.78  3.92  3.01 337 9999.0   2.2   5.0 999.0 99.0 99.00
2024 03 19 11 30 999 99.0 99.0  0.72  4.17  3.01 339 9999.0   2.3   5.0 999.0 99.0 99.00
2024 03 19 12 00 999 99.0 99.0  0.74  4.17  3.06 334 9999.0   2.3   5.0 999.0 99.0 99.00
2024 03 19 12 30 999 99.0 99.0  0.82  3.92  3.13 333 9999.0   2.5   5.0 999.0 99.0 99.00
2024 03 19 13 00 999 99.0 99.0  0.79  4.00  3.13 331 9999.0   2.6   5.0 999.0 99.0 99.00
2024 03 19 13 30 999 99.0 99.0  0.82  4.08  3.23 337 9999.0   3.2   5.0 999.0 99.0 99.00
2024 03 19 14 00 999 99.0 99.0  0.86  4.17  3.29 333 9999.0   3.4   5.0 999.0 99.0 99.00
2024 03 19 14 30 999 99.0 99.0  0.92  4.35  3.52 338 9999.0   3.5   5.0 999.0 99.0 99.00
2024 03 19 15 00 999 99.0 99.0  0.92  5.00  3.47 360 9999.0   3.7   5.0 999.0 99.0 99.00
2024 03 19 15 30 999 99.0 99.0  0.94  4.55  3.66 336 9999.0   3.9   5.1 999.0 99.0 99.00
2024 03 19 16 00 999 99.0 99.0  0.87  4.65  3.69 340 9999.0   4.2   5.1 999.0 99.0 99.00
2024 03 19 16 30 999 99.0 99.0  0.87  4.76  3.69 341 9999.0   4.4   5.1 999.0 99.0 99.00
2024 03 19 17 00 999 99.0 99.0  0.82  4.65  3.66 340 9999.0   4.3   5.1 999.0 99.0 99.00
2024 03 19 17 30 999 99.0 99.0  0.79  4.88  3.62 342 9999.0   4.1   5.1 999.0 99.0 99.00
2024 03 19 18 00 999 99.0 99.0  0.74  4.88  3.61 345 9999.0   4.2   5.1 999.0 99.0 99.00
2024 03 19 18 30 999 99.0 99.0  0.71  4.55  3.43 338 9999.0   5.3   5.1 999.0 99.0 99.00
2024 03 19 19 00 999 99.0 99.0  0.75  4.26  3.34 342 9999.0   5.3   5.2 999.0 99.0 99.00
2024 03 19 19 30 999 99.0 99.0  0.75  4.26  3.27 341 9999.0   5.7   5.2 999.0 99.0 99.00
2024 03 19 20 00 999 99.0 99.0  0.73  4.44  3.39 348 9999.0   5.3   5.1 999.0 99.0 99.00
2024 03 19 20 30 999 99.0 99.0  0.68  4.35  3.24 351 9999.0   5.4   5.1 999.0 99.0 99.00
2024 03 19 21 00 999 99.0 99.0  0.70  4.88  3.29   1 9999.0   5.4   5.1 999.0 99.0 99.00
2024 03 19 21 30 999 99.0 99.0  0.61  4.65  3.21 359 9999.0   5.8   5.1 999.0 99.0 99.00
2024 03 19 22 00 999 99.0 99.0  0.66  4.76  3.22   1 9999.0   5.4   5.1 999.0 99.0 99.00
2024 03 19 22 30 999 99.0 99.0  0.63  4.65  3.21 359 9999.0   5.5   5.1 999.0 99.0 99.00
2024 03 19 23 00 999 99.0 99.0  0.59  4.65  3.03   0 9999.0   5.5   5.1 999.0 99.0 99.00
2024 03 19 23 30 999 99.0 99.0  0.62  4.55  3.05   3 9999.0   5.3   5.1 999.0 99.0 99.00
2024 03 20 00 00 999 99.0 99.0  0.55  4.44  3.01 360 9999.0   5.1   5.1 999.0 99.0 99.00
2024 03 20 00 30 999 99.0 99.0  0.55  4.55  3.14   3 9999.0   4.9   5.1 999.0 99.0 99.00
2024 03 20 01 00 999 99.0 99.0  0.54  4.76  3.19   1 9999.0   4.9   5.1 999.0 99.0 99.00
2024 03 20 01 30 999 99.0 99.0  0.53  4.88  3.24   6 9999.0 999.0   5.1 999.0 99.0 99.00
2024 03 20 02 00 999 99.0 99.0  0.52  5.00  3.16   8 9999.0   4.7   5.1 999.0 99.0 99.00
2024 03 20 02 30 999 99.0 99.0  0.48  4.76  3.00   5 9999.0   4.7   5.1 999.0 99.0 99.00
2024 03 20 03 00 999 99.0 99.0  0.47  4.76  3.04   5 9999.0   4.6   5.1 999.0 99.0 99.00
2024 03 20 03 30 999 99.0 99.0  0.46  4.65  2.97   4 9999.0   4.7   5.1 999.0 99.0 99.00
2024 03 20 04 00 999 99.0 99.0  0.46  4.76  2.85   7 9999.0   4.8   5.1 999.0 99.0 99.00
2024 03 20 04 30 999 99.0 99.0  0.47  2.38  2.71 273 9999.0   4.9   5.1 999.0 99.0 99.00
2024 03 20 05 00 999 99.0 99.0  0.47  4.35  2.76   3 9999.0   4.9   5.1 999.0 99.0 99.00
2024 03 20 05 30 999 99.0 99.0  0.38  4.65  2.74   5 9999.0   4.8   5.1 999.0 99.0 99.00
2024 03 20 06 00 999 99.0 99.0  0.34  4.44  2.53   4 9999.0   4.7   5.1 999.0 99.0 99.00
2024 03 20 06 30 999 99.0 99.0  0.34  2.25  2.38 259 9999.0   3.4   5.1 999.0 99.0 99.00
2024 03 20 07 00 999 99.0 99.0  0.36  2.35  2.26 242 9999.0   3.1   5.1 999.0 99.0 99.00
2024 03 20 07 30 999 99.0 99.0  0.39  2.35  2.30 216 9999.0   3.2   5.1 999.0 99.0 99.00
2024 03 20 08 00 999 99.0 99.0  0.35  2.35  2.26 204 9999.0   3.6   5.1 999.0 99.0 99.00
2024 03 20 08 30 999 99.0 99.0  0.32  2.20  2.13 208 9999.0   3.7   5.1 999.0 99.0 99.00
2024 03 20 09 00 999 99.0 99.0  0.32  2.38  2.13 205 9999.0   4.3   5.0 999.0 99.0 99.00
2024 03 20 09 30 999 99.0 99.0  0.38  2.41  2.24 199 9999.0   4.5   5.1 999.0 99.0 99.00
2024 03 20 10 00 999 99.0 99.0  0.39  2.67  2.30 196 9999.0   4.4   5.0 999.0 99.0 99.00
2024 03 20 10 30 999 99.0 99.0  0.37  2.63  2.26 198 9999.0   4.4   5.0 999.0 99.0 99.00
2024 03 20 11 00 999 99.0 99.0  0.32  2.47  2.14 203 9999.0   4.7   5.0 999.0 99.0 99.00
2024 03 20 11 30 999 99.0 99.0  0.31  2.41  2.10 194 9999.0   5.0   5.0 999.0 99.0 99.00
2024 03 20 12 00 999 99.0 99.0  0.31  2.25  2.06 187 9999.0   5.3   5.0 999.0 99.0 99.00
2024 03 20 12 30 999 99.0 99.0  0.30  2.33  2.06 195 9999.0   5.3   5.1 999.0 99.0 99.00
2024 03 20 13 00 999 99.0 99.0  0.37  2.44  2.13 179 9999.0   5.5   5.1 999.0 99.0 99.00
2024 03 20 13 30 999 99.0 99.0  0.45  2.67  2.36 187 9999.0   5.8   5.1 999.0 99.0 99.00
2024 03 20 14 00 999 99.0 99.0  0.46  2.94  2.38 184 9999.0   6.0   5.1 999.0 99.0 99.00
2024 03 20 14 30 999 99.0 99.0  0.45  2.74  2.40 183 9999.0   6.4   5.1 999.0 99.0 99.00
2024 03 20 15 00 999 99.0 99.0  0.34  2.53  2.26 183 9999.0   6.8   5.1 999.0 99.0 99.00
2024 03 20 15 30 999 99.0 99.0  0.29  2.50  2.13 173 9999.0   7.2   5.1 999.0 99.0 99.00
2024 03 20 16 00 999 99.0 99.0  0.29  2.33  2.08 179 9999.0   7.9   5.3 999.0 99.0 99.00
2024 03 20 16 30 999 99.0 99.0  0.36  2.50  2.13 193 9999.0   8.1   5.3 999.0 99.0 99.00
2024 03 20 17 00 999 99.0 99.0  0.56  2.90  2.42 229 9999.0   8.9   5.3 999.0 99.0 99.00
2024 03 20 17 30 999 99.0 99.0  0.82  3.28  2.91 219 9999.0   8.7   5.2 999.0 99.0 99.00
2024 03 20 18 00 999 99.0 99.0  0.88  3.77  3.12 229 9999.0   8.4   5.2 999.0 99.0 99.00
2024 03 20 18 30 999 99.0 99.0  0.83  3.92  3.13 236 9999.0   7.8   5.2 999.0 99.0 99.00
2024 03 20 19 00 999 99.0 99.0  0.59  3.33  2.78 234 9999.0   7.5   5.2 999.0 99.0 99.00
2024 03 20 19 30 999 99.0 99.0  0.43  3.17  2.53 238 9999.0   7.3   5.2 999.0 99.0 99.00
2024 03 20 20 00 999 99.0 99.0  0.47  3.03  2.38 240 9999.0   7.4   5.1 999.0 99.0 99.00
2024 03 20 20 30 999 99.0 99.0  0.52  3.17  2.59 239 9999.0   7.2   5.2 999.0 99.0 99.00
2024 03 20 21 00 999 99.0 99.0  0.42  3.08  2.45 243 9999.0   7.2   5.2 999.0 99.0 99.00
2024 03 20 21 30 999 99.0 99.0  0.41  2.90  2.34 254 9999.0   7.5   5.2 999.0 99.0 99.00
2024 03 20 22 00 999 99.0 99.0  0.45  2.90  2.36 247 9999.0   7.7   5.2 999.0 99.0 99.00
2024 03 20 22 30 999 99.0 99.0  0.49  2.90  2.47 229 9999.0   7.3   5.2 999.0 99.0 99.00
2024 03 20 23 00 999 99.0 99.0  0.42  2.94  2.50 229 9999.0   6.9   5.2 999.0 99.0 99.00
2024 03 20 23 30 999 99.0 99.0  0.35  2.86  2.34 227 9999.0   6.2   5.1 999.0 99.0 99.00
2024 03 21 00 00 999 99.0 99.0  0.31  2.53  2.19 215 9999.0   6.2   5.1 999.0 99.0 99.00
2024 03 21 00 30 999 99.0 99.0  0.39  2.30  2.18 191 9999.0   6.8   5.1 999.0 99.0 99.00
2024 03 21 01 00 999 99.0 99.0  0.42  2.60  2.25 186 9999.0   4.1   5.1 999.0 99.0 99.00
2024 03 21 01 30 999 99.0 99.0  0.48  2.50  2.27 246 9999.0   3.6   5.1 999.0 99.0 99.00
2024 03 21 02 00 999 99.0 99.0  0.59  3.13  2.58 255 9999.0 999.0   5.1 999.0 99.0 99.00
2024 03 21 02 30 999 99.0 99.0  0.70  3.39  2.77 276 9999.0 999.0   5.1 999.0 99.0 99.00
2024 03 21 03 00 999 99.0 99.0  0.74  3.33  2.92 296 9999.0   3.8   5.1 999.0 99.0 99.00
2024 03 21 03 30 999 99.0 99.0  0.82  4.08  3.12 323 9999.0   3.3   5.1 999.0 99.0 99.00
2024 03 21 04 00 999 99.0 99.0  0.85  3.92  3.18 312 9999.0   2.9   5.1 999.0 99.0 99.00
2024 03 21 04 30 999 99.0 99.0  0.94  3.92  3.26 320 9999.0   2.5   5.1 999.0 99.0 99.00
2024 03 21 05 00 999 99.0 99.0  0.93  4.08  3.20 318 9999.0   2.3   5.1 999.0 99.0 99.00
2024 03 21 05 30 999 99.0 99.0  0.96  4.08  3.32 328 9999.0   2.1   5.1 999.0 99.0 99.00
2024 03 21 06 00 999 99.0 99.0  1.06  4.65  3.53 345 9999.0   1.7   5.1 999.0 99.0 99.00
2024 03 21 06 30 999 99.0 99.0  1.11  4.88  3.50 341 9999.0   1.3   5.1 999.0 99.0 99.00
