#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2018 01 04 13 00 999 99.0 99.0  1.19  4.17  3.61  41 9999.0 999.0   3.0 999.0 99.0 99.00
2018 01 04 13 30 999 99.0 99.0  1.50  4.76  3.88  39 9999.0 999.0   3.1 999.0 99.0 99.00
2018 01 04 14 00 999 99.0 99.0  1.72  5.00  4.23  48 9999.0 999.0   3.0 999.0 99.0 99.00
2018 01 04 15 30 999 99.0 99.0  1.99  5.56  4.65  34 9999.0 999.0   2.8 999.0 99.0 99.00
2018 01 04 16 00 999 99.0 99.0  2.27  5.88  4.76  37 9999.0 999.0   2.7 999.0 99.0 99.00
2018 01 04 16 30 999 99.0 99.0  2.38  5.56  4.91  34 9999.0 999.0   2.6 999.0 99.0 99.00
2018 01 04 17 00 999 99.0 99.0  2.76  5.88  5.26  25 9999.0 999.0   2.5 999.0 99.0 99.00
2018 01 04 17 30 999 99.0 99.0  2.98  6.67  5.64  13 9999.0 999.0   2.5 999.0 99.0 99.00
2018 01 04 18 00 999 99.0 99.0  3.21  7.14  5.87   9 9999.0 999.0   2.5 999.0 99.0 99.00
2018 01 04 18 30 999 99.0 99.0  3.40  7.14  6.23   1 9999.0 999.0   2.5 999.0 99.0 99.00
2018 01 04 19 30 999 99.0 99.0  3.87  9.09  6.80   0 9999.0 999.0   2.8 999.0 99.0 99.00
2018 01 04 20 00 999 99.0 99.0  4.11  9.09  7.23   1 9999.0 999.0   3.0 999.0 99.0 99.00
2018 01 04 20 30 999 99.0 99.0  3.94  9.09  7.11   1 9999.0 999.0   3.0 999.0 99.0 99.00
2018 01 04 21 00 999 99.0 99.0  4.38  9.88  7.52   1 9999.0 999.0   3.0 999.0 99.0 99.00
2018 01 04 21 30 999 99.0 99.0  4.30 10.53  7.40 354 9999.0 999.0   3.0 999.0 99.0 99.00
2018 01 04 22 00 999 99.0 99.0  3.93  9.09  7.23   0 9999.0 999.0   3.0 999.0 99.0 99.00
2018 01 04 22 30 999 99.0 99.0  3.99  9.88  7.23   6 9999.0 999.0   3.1 999.0 99.0 99.00
2018 01 04 23 00 999 99.0 99.0  4.13  9.09  7.43   0 9999.0 999.0   3.1 999.0 99.0 99.00
2018 01 04 23 30 999 99.0 99.0  3.83  9.88  7.23   1 9999.0 999.0   3.1 999.0 99.0 99.00
2018 01 05 00 00 999 99.0 99.0  3.55  9.09  6.90   3 9999.0 999.0   3.1 999.0 99.0 99.00
2018 01 05 00 30 999 99.0 99.0  3.59  9.88  6.92   3 9999.0 999.0   3.1 999.0 99.0 99.00
2018 01 05 01 00 999 99.0 99.0  3.41  7.69  6.46 357 9999.0 999.0   3.1 999.0 99.0 99.00
2018 01 05 01 30 999 99.0 99.0  3.12  9.09  6.43   1 9999.0 999.0   3.1 999.0 99.0 99.00
2018 01 05 02 00 999 99.0 99.0  2.82  7.69  6.04 353 9999.0 999.0   3.1 999.0 99.0 99.00
2018 01 05 02 30 999 99.0 99.0  2.76  6.25  5.81 339 9999.0 999.0   3.1 999.0 99.0 99.00
2018 01 05 03 30 999 99.0 99.0  2.84  7.14  5.88 353 9999.0 999.0   3.0 999.0 99.0 99.00
2018 01 05 04 00 999 99.0 99.0  2.88  7.14  5.87 346 9999.0 999.0   3.0 999.0 99.0 99.00
2018 01 05 04 30 999 99.0 99.0  2.77  8.33  5.92   1 9999.0 999.0   2.9 999.0 99.0 99.00
2018 01 05 05 00 999 99.0 99.0  2.43  9.09  5.87   6 9999.0 999.0   3.0 999.0 99.0 99.00
2018 01 05 05 30 999 99.0 99.0  2.37  8.33  5.65   3 9999.0 999.0   2.9 999.0 99.0 99.00
2018 01 05 06 00 999 99.0 99.0  2.37  8.33  5.60   3 9999.0 999.0   2.9 999.0 99.0 99.00
2018 01 05 06 30 999 99.0 99.0  2.23  9.09  5.43   3 9999.0 999.0   2.9 999.0 99.0 99.00
2018 01 05 07 00 999 99.0 99.0  2.15  8.33  5.40   3 9999.0 999.0   2.9 999.0 99.0 99.00
2018 01 05 07 30 999 99.0 99.0  2.06  8.33  5.33   3 9999.0 999.0   3.0 999.0 99.0 99.00
2018 01 05 08 00 999 99.0 99.0  1.98  8.33  5.27   1 9999.0 999.0   3.0 999.0 99.0 99.00
2018 01 05 08 30 999 99.0 99.0  1.70  7.69  5.04   0 9999.0 999.0   2.9 999.0 99.0 99.00
2018 01 05 09 00 999 99.0 99.0  1.63  7.69  4.79   1 9999.0 999.0   2.9 999.0 99.0 99.00
2018 01 05 09 30 999 99.0 99.0  1.53  6.67  4.76 354 9999.0 999.0   2.8 999.0 99.0 99.00
2018 01 05 10 00 999 99.0 99.0  1.54  6.25  4.53 353 9999.0 999.0   2.7 999.0 99.0 99.00
2018 01 05 10 30 999 99.0 99.0  1.53  7.14  4.46 357 9999.0 999.0   2.6 999.0 99.0 99.00
2018 01 05 11 30 999 99.0 99.0  1.54  4.17  4.22 277 9999.0 999.0   2.4 999.0 99.0 99.00
2018 01 05 12 00 999 99.0 99.0  1.49  4.35  4.14 271 9999.0 999.0   2.3 999.0 99.0 99.00
2018 01 05 14 00 999 99.0 99.0  1.40  4.17  3.88 267 9999.0 999.0   2.3 999.0 99.0 99.00
2018 01 05 17 00 999 99.0 99.0  1.78  4.76  4.20 301 9999.0 999.0   2.7 999.0 99.0 99.00
2018 01 05 17 30 999 99.0 99.0  1.92  5.26  4.33 301 9999.0 999.0   2.7 999.0 99.0 99.00
2018 01 05 18 00 999 99.0 99.0  1.85  5.00  4.26 293 9999.0 999.0   2.7 999.0 99.0 99.00
2018 01 05 18 30 999 99.0 99.0  1.95  5.00  4.28 293 9999.0 999.0   2.6 999.0 99.0 99.00
2018 01 05 19 30 999 99.0 99.0  1.91  4.76  4.29 270 9999.0 999.0   2.7 999.0 99.0 99.00
2018 01 05 20 00 999 99.0 99.0  1.81  4.76  4.33 279 9999.0 999.0   2.6 999.0 99.0 99.00
2018 01 05 21 00 999 99.0 99.0  1.76  4.76  4.28 290 9999.0 999.0   2.5 999.0 99.0 99.00
2018 01 05 22 30 999 99.0 99.0  1.71  4.76  4.24 302 9999.0 999.0   2.3 999.0 99.0 99.00
2018 01 05 23 30 999 99.0 99.0  1.94  4.17  4.37 280 9999.0 999.0   2.2 999.0 99.0 99.00
2018 01 06 13 00 999 99.0 99.0  1.62  5.00  4.03 321 9999.0 999.0   1.8 999.0 99.0 99.00
2018 01 06 13 30 999 99.0 99.0  1.76  4.55  4.21 288 9999.0 999.0   1.8 999.0 99.0 99.00
2018 01 06 15 30 999 99.0 99.0  1.51  4.55  3.89 284 9999.0 999.0   1.9 999.0 99.0 99.00
2018 01 06 18 30 999 99.0 99.0  1.61  4.55  3.99 291 9999.0 999.0   1.9 999.0 99.0 99.00
2018 01 06 19 30 999 99.0 99.0  1.62  5.56  4.13 329 9999.0 999.0   1.8 999.0 99.0 99.00
2018 01 07 09 00 999 99.0 99.0  1.80  5.56  4.62 338 9999.0 999.0   2.3 999.0 99.0 99.00
2018 01 07 11 00 999 99.0 99.0  1.61  5.88  4.68 340 9999.0 999.0   2.2 999.0 99.0 99.00
2018 01 08 17 30 999 99.0 99.0  0.94  3.57  3.20 238 9999.0 999.0   1.9 999.0 99.0 99.00
2018 01 08 18 30 999 99.0 99.0  0.79  3.70  3.02 249 9999.0 999.0   2.1 999.0 99.0 99.00
2018 01 08 19 30 999 99.0 99.0  0.72  3.33  2.88 238 9999.0 999.0   2.2 999.0 99.0 99.00
2018 01 08 20 00 999 99.0 99.0  0.76  3.33  2.92 229 9999.0 999.0   2.3 999.0 99.0 99.00
2018 01 08 21 00 999 99.0 99.0  0.67  3.03  2.80 236 9999.0 999.0   2.3 999.0 99.0 99.00
2018 01 08 21 30 999 99.0 99.0  0.66  3.12  2.73 225 9999.0 999.0   2.3 999.0 99.0 99.00
2018 01 08 22 00 999 99.0 99.0  0.62  2.94  2.68 224 9999.0 999.0   2.3 999.0 99.0 99.00
2018 01 08 22 30 999 99.0 99.0  0.70  3.23  2.80 226 9999.0 999.0   2.2 999.0 99.0 99.00
2018 01 08 23 30 999 99.0 99.0  0.75  3.23  2.91 234 9999.0 999.0   2.1 999.0 99.0 99.00
2018 01 09 00 00 999 99.0 99.0  0.73  3.45  2.93 238 9999.0 999.0   2.0 999.0 99.0 99.00
2018 01 09 00 30 999 99.0 99.0  0.92  4.00  3.23 250 9999.0 999.0   2.0 999.0 99.0 99.00
2018 01 09 01 00 999 99.0 99.0  0.90  3.85  3.26 250 9999.0 999.0   2.0 999.0 99.0 99.00
2018 01 09 01 30 999 99.0 99.0  0.83  3.70  3.15 249 9999.0 999.0   1.9 999.0 99.0 99.00
2018 01 09 02 00 999 99.0 99.0  0.70  3.45  2.90 245 9999.0 999.0   1.8 999.0 99.0 99.00
2018 01 09 02 30 999 99.0 99.0  0.65  3.23  2.84 252 9999.0 999.0   1.8 999.0 99.0 99.00
2018 01 09 03 30 999 99.0 99.0  0.56  3.12  2.64 245 9999.0 999.0   1.7 999.0 99.0 99.00
2018 01 09 04 00 999 99.0 99.0  0.66  3.03  2.71 242 9999.0 999.0   1.7 999.0 99.0 99.00
2018 01 09 04 30 999 99.0 99.0  0.63  3.33  2.78 239 9999.0 999.0   1.7 999.0 99.0 99.00
2018 01 09 05 00 999 99.0 99.0  0.59  3.23  2.74 242 9999.0 999.0   1.8 999.0 99.0 99.00
2018 01 09 05 30 999 99.0 99.0  0.61  3.23  2.71 242 9999.0 999.0   1.8 999.0 99.0 99.00
2018 01 09 06 00 999 99.0 99.0  0.59  3.23  2.72 236 9999.0 999.0   1.8 999.0 99.0 99.00
2018 01 09 07 00 999 99.0 99.0  0.58  3.23  2.76 238 9999.0 999.0   1.9 999.0 99.0 99.00
2018 01 09 07 30 999 99.0 99.0  0.62  3.12  2.75 238 9999.0 999.0   1.8 999.0 99.0 99.00
2018 01 09 08 00 999 99.0 99.0  0.57  2.94  2.66 241 9999.0 999.0   1.9 999.0 99.0 99.00
2018 01 09 08 30 999 99.0 99.0  0.48  2.94  2.59 245 9999.0 999.0   2.0 999.0 99.0 99.00
2018 01 09 09 00 999 99.0 99.0  0.51  2.78  2.54 239 9999.0 999.0   2.1 999.0 99.0 99.00
2018 01 09 09 30 999 99.0 99.0  0.55  2.94  2.61 246 9999.0 999.0   2.1 999.0 99.0 99.00
2018 01 09 10 00 999 99.0 99.0  0.53  2.86  2.63 246 9999.0 999.0   2.2 999.0 99.0 99.00
2018 01 09 10 30 999 99.0 99.0  0.55  3.03  2.66 245 9999.0 999.0   2.2 999.0 99.0 99.00
2018 01 09 11 00 999 99.0 99.0  0.52  2.94  2.58 246 9999.0 999.0   2.2 999.0 99.0 99.00
2018 01 09 11 30 999 99.0 99.0  0.54  2.78  2.58 248 9999.0 999.0   2.2 999.0 99.0 99.00
2018 01 09 12 00 999 99.0 99.0  0.51  2.78  2.58 257 9999.0 999.0   2.2 999.0 99.0 99.00
2018 01 09 12 30 999 99.0 99.0  0.55  3.03  2.65 257 9999.0 999.0   2.1 999.0 99.0 99.00
2018 01 09 13 00 999 99.0 99.0  0.61  3.23  2.71 276 9999.0 999.0   1.9 999.0 99.0 99.00
2018 01 09 14 00 999 99.0 99.0  0.57  3.23  2.75 277 9999.0 999.0   1.8 999.0 99.0 99.00
2018 01 09 14 30 999 99.0 99.0  0.55  3.03  2.70 270 9999.0 999.0   1.8 999.0 99.0 99.00
2018 01 09 15 00 999 99.0 99.0  0.61  3.12  2.74 274 9999.0 999.0   1.9 999.0 99.0 99.00
2018 01 09 15 30 999 99.0 99.0  0.65  3.12  2.77 273 9999.0 999.0   2.0 999.0 99.0 99.00
2018 01 09 16 00 999 99.0 99.0  0.78  3.12  2.93 279 9999.0 999.0   2.0 999.0 99.0 99.00
2018 01 09 16 30 999 99.0 99.0  0.86  3.33  3.12 277 9999.0 999.0   2.1 999.0 99.0 99.00
2018 01 09 17 00 999 99.0 99.0  0.85  3.57  3.11 288 9999.0 999.0   2.1 999.0 99.0 99.00
2018 01 09 17 30 999 99.0 99.0  0.84  3.57  3.07 294 9999.0 999.0   2.1 999.0 99.0 99.00
2018 01 09 18 00 999 99.0 99.0  0.84  3.70  3.13 297 9999.0 999.0   2.1 999.0 99.0 99.00
2018 01 09 18 30 999 99.0 99.0  0.74  3.70  3.08 302 9999.0 999.0   2.0 999.0 99.0 99.00
2018 01 09 19 30 999 99.0 99.0  0.82  3.85  3.26 328 9999.0 999.0   2.3 999.0 99.0 99.00
2018 01 09 20 00 999 99.0 99.0  0.83  4.35  3.35 338 9999.0 999.0   2.3 999.0 99.0 99.00
2018 01 09 20 30 999 99.0 99.0  0.80  4.00  3.33 331 9999.0 999.0   2.6 999.0 99.0 99.00
2018 01 09 21 00 999 99.0 99.0  0.77  4.35  3.33 335 9999.0 999.0   2.7 999.0 99.0 99.00
2018 01 09 21 30 999 99.0 99.0  0.73  4.35  3.33 335 9999.0 999.0   2.7 999.0 99.0 99.00
2018 01 09 22 00 999 99.0 99.0  0.62  4.35  3.27 338 9999.0 999.0   2.7 999.0 99.0 99.00
2018 01 09 22 30 999 99.0 99.0  0.62  4.55  3.17 333 9999.0 999.0   2.7 999.0 99.0 99.00
2018 01 09 23 30 999 99.0 99.0  0.63  4.55  3.05 339 9999.0 999.0   2.7 999.0 99.0 99.00
2018 01 10 00 00 999 99.0 99.0  0.64  3.57  3.12 331 9999.0 999.0   2.7 999.0 99.0 99.00
2018 01 10 00 30 999 99.0 99.0  0.66  4.17  3.08 339 9999.0 999.0   2.7 999.0 99.0 99.00
2018 01 10 01 00 999 99.0 99.0  0.73  3.70  3.21 338 9999.0 999.0   2.7 999.0 99.0 99.00
2018 01 10 01 30 999 99.0 99.0  0.76  4.17  3.23 343 9999.0 999.0   2.6 999.0 99.0 99.00
2018 01 10 02 00 999 99.0 99.0  0.77  4.76  3.45 353 9999.0 999.0   2.5 999.0 99.0 99.00
2018 01 10 02 30 999 99.0 99.0  0.78  5.00  3.43 354 9999.0 999.0   2.3 999.0 99.0 99.00
2018 01 10 03 30 999 99.0 99.0  0.76  5.00  3.47   0 9999.0 999.0   2.2 999.0 99.0 99.00
2018 01 10 04 00 999 99.0 99.0  0.79  4.76  3.44 357 9999.0 999.0   2.2 999.0 99.0 99.00
2018 01 10 04 30 999 99.0 99.0  0.82  5.00  3.35 359 9999.0 999.0   2.1 999.0 99.0 99.00
2018 01 10 05 00 999 99.0 99.0  0.86  5.00  3.31   0 9999.0 999.0   2.1 999.0 99.0 99.00
2018 01 10 05 30 999 99.0 99.0  0.92  4.55  3.37 353 9999.0 999.0   2.2 999.0 99.0 99.00
2018 01 10 06 00 999 99.0 99.0  0.91  4.35  3.25 354 9999.0 999.0   2.3 999.0 99.0 99.00
2018 01 10 06 30 999 99.0 99.0  0.96  4.17  3.32 354 9999.0 999.0   2.3 999.0 99.0 99.00
2018 01 10 07 00 999 99.0 99.0  0.96  4.55  3.49   0 9999.0 999.0   2.4 999.0 99.0 99.00
2018 01 10 08 00 999 99.0 99.0  0.97  4.35  3.59 353 9999.0 999.0   2.5 999.0 99.0 99.00
2018 01 10 08 30 999 99.0 99.0  0.93  4.17  3.54 352 9999.0 999.0   2.5 999.0 99.0 99.00
2018 01 10 09 00 999 99.0 99.0  0.94  4.55  3.77 359 9999.0 999.0   2.6 999.0 99.0 99.00
2018 01 10 09 30 999 99.0 99.0  0.92  5.00  3.67   0 9999.0 999.0   2.7 999.0 99.0 99.00
2018 01 10 10 00 999 99.0 99.0  0.85  5.26  3.71   0 9999.0 999.0   2.7 999.0 99.0 99.00
2018 01 10 10 30 999 99.0 99.0  0.82  5.00  3.82 359 9999.0 999.0   2.7 999.0 99.0 99.00
2018 01 10 11 30 999 99.0 99.0  0.83  5.26  4.02 359 9999.0 999.0   2.7 999.0 99.0 99.00
2018 01 10 12 00 999 99.0 99.0  0.83  5.56  4.09 359 9999.0 999.0   2.7 999.0 99.0 99.00
2018 01 10 12 30 999 99.0 99.0  0.76  5.00  4.08 354 9999.0 999.0   2.7 999.0 99.0 99.00
2018 01 10 13 00 999 99.0 99.0  0.75  5.00  4.17 353 9999.0 999.0   2.7 999.0 99.0 99.00
2018 01 10 13 30 999 99.0 99.0  0.63  4.76  3.93 349 9999.0 999.0   2.6 999.0 99.0 99.00
2018 01 10 14 30 999 99.0 99.0  0.54  4.76  3.85 354 9999.0 999.0   2.4 999.0 99.0 99.00
2018 01 10 15 00 999 99.0 99.0  0.48  4.76  3.76 356 9999.0 999.0   2.4 999.0 99.0 99.00
2018 01 10 15 30 999 99.0 99.0  0.44  4.76  3.75 356 9999.0 999.0   2.2 999.0 99.0 99.00
2018 01 10 16 00 999 99.0 99.0  0.42  4.76  3.85 353 9999.0 999.0   1.9 999.0 99.0 99.00
2018 01 10 16 30 999 99.0 99.0  0.37  4.76  3.67 357 9999.0 999.0   1.8 999.0 99.0 99.00
2018 01 10 17 00 999 99.0 99.0  0.34  4.17  3.62 354 9999.0 999.0   2.0 999.0 99.0 99.00
2018 01 10 17 30 999 99.0 99.0  0.33  4.35  3.52 356 9999.0 999.0   1.9 999.0 99.0 99.00
2018 01 10 18 00 999 99.0 99.0  0.29  4.35  3.08 353 9999.0 999.0   1.7 999.0 99.0 99.00
2018 01 10 18 30 999 99.0 99.0  0.36  4.00  2.61 357 9999.0 999.0   1.7 999.0 99.0 99.00
2018 01 10 19 00 999 99.0 99.0  0.33  4.00  2.62   3 9999.0 999.0   1.7 999.0 99.0 99.00
2018 01 10 19 30 999 99.0 99.0  0.31  3.85  2.58   0 9999.0 999.0   1.8 999.0 99.0 99.00
2018 01 10 20 00 999 99.0 99.0  0.28  3.70  2.57   0 9999.0 999.0   1.8 999.0 99.0 99.00
2018 01 10 20 30 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.0 999.0 99.0 99.00
2018 01 10 21 00 999 99.0 99.0  0.35  2.13  2.46 191 9999.0 999.0   2.0 999.0 99.0 99.00
2018 01 10 21 30 999 99.0 99.0  0.33  2.13  2.39 194 9999.0 999.0   2.3 999.0 99.0 99.00
2018 01 10 22 00 999 99.0 99.0  0.34  2.33  2.30 198 9999.0 999.0   2.4 999.0 99.0 99.00
2018 01 10 22 30 999 99.0 99.0  0.33  2.17  2.24 201 9999.0 999.0   2.5 999.0 99.0 99.00
2018 01 10 23 00 999 99.0 99.0  0.30  2.22  2.25 181 9999.0 999.0   2.5 999.0 99.0 99.00
2018 01 10 23 30 999 99.0 99.0  0.25  2.17  2.16 179 9999.0 999.0   2.5 999.0 99.0 99.00
2018 01 11 00 00 999 99.0 99.0  0.24 99.00  2.14 999 9999.0 999.0   2.5 999.0 99.0 99.00
2018 01 11 00 30 999 99.0 99.0  0.18 99.00  2.05 999 9999.0 999.0   2.5 999.0 99.0 99.00
2018 01 11 01 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.5 999.0 99.0 99.00
2018 01 11 01 30 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.5 999.0 99.0 99.00
2018 01 11 02 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.4 999.0 99.0 99.00
2018 01 11 02 30 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.3 999.0 99.0 99.00
2018 01 11 03 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.3 999.0 99.0 99.00
2018 01 11 03 30 999 99.0 99.0  0.22 99.00  2.01 999 9999.0 999.0   2.1 999.0 99.0 99.00
2018 01 11 04 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.0 999.0 99.0 99.00
2018 01 11 04 30 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0   1.9 999.0 99.0 99.00
2018 01 11 05 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0   1.8 999.0 99.0 99.00
2018 01 11 05 30 999 99.0 99.0  0.20 99.00  2.01 999 9999.0 999.0   1.8 999.0 99.0 99.00
2018 01 11 06 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0   1.8 999.0 99.0 99.00
2018 01 11 06 30 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0   1.9 999.0 99.0 99.00
2018 01 11 07 30 999 99.0 99.0  0.26  2.17  2.15 212 9999.0 999.0   2.0 999.0 99.0 99.00
2018 01 11 08 00 999 99.0 99.0  0.29  2.50  2.21 207 9999.0 999.0   2.1 999.0 99.0 99.00
2018 01 11 08 30 999 99.0 99.0  0.28  2.63  2.31 204 9999.0 999.0   2.2 999.0 99.0 99.00
2018 01 11 09 00 999 99.0 99.0  0.26  2.50  2.29 191 9999.0 999.0   2.2 999.0 99.0 99.00
2018 01 11 09 30 999 99.0 99.0  0.30  2.56  2.35 180 9999.0 999.0   2.3 999.0 99.0 99.00
2018 01 11 10 00 999 99.0 99.0  0.24 99.00  2.27 999 9999.0 999.0   2.5 999.0 99.0 99.00
2018 01 11 10 30 999 99.0 99.0  0.20 99.00  2.17 999 9999.0 999.0   2.5 999.0 99.0 99.00
2018 01 11 11 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.6 999.0 99.0 99.00
2018 01 11 11 30 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.7 999.0 99.0 99.00
2018 01 11 12 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.7 999.0 99.0 99.00
2018 01 11 12 30 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.8 999.0 99.0 99.00
2018 01 11 13 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.7 999.0 99.0 99.00
2018 01 11 13 30 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.7 999.0 99.0 99.00
2018 01 11 14 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.7 999.0 99.0 99.00
2018 01 11 14 30 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.4 999.0 99.0 99.00
2018 01 11 15 00 999 99.0 99.0  0.29  2.27  2.15 163 9999.0 999.0   2.1 999.0 99.0 99.00
2018 01 11 15 30 999 99.0 99.0  0.33  2.44  2.27 172 9999.0 999.0   2.1 999.0 99.0 99.00
2018 01 11 16 00 999 99.0 99.0  0.31  2.38  2.25 176 9999.0 999.0   2.1 999.0 99.0 99.00
2018 01 11 16 30 999 99.0 99.0  0.42  2.22  2.46 194 9999.0 999.0   2.1 999.0 99.0 99.00
2018 01 11 17 00 999 99.0 99.0  0.54  3.23  2.67 242 9999.0 999.0   2.0 999.0 99.0 99.00
2018 01 11 17 30 999 99.0 99.0  0.56  3.23  2.66 241 9999.0 999.0   2.0 999.0 99.0 99.00
2018 01 11 18 00 999 99.0 99.0  0.53  3.12  2.63 238 9999.0 999.0   2.0 999.0 99.0 99.00
2018 01 11 18 30 999 99.0 99.0  0.50  3.23  2.62 239 9999.0 999.0   2.0 999.0 99.0 99.00
2018 01 11 19 00 999 99.0 99.0  0.42  3.12  2.62 235 9999.0 999.0   2.0 999.0 99.0 99.00
2018 01 11 19 30 999 99.0 99.0  0.38  2.78  2.59 232 9999.0 999.0   2.1 999.0 99.0 99.00
2018 01 11 20 00 999 99.0 99.0  0.35  2.70  2.47 231 9999.0 999.0   2.1 999.0 99.0 99.00
2018 01 11 20 30 999 99.0 99.0  0.35  2.63  2.40 226 9999.0 999.0   2.2 999.0 99.0 99.00
2018 01 11 21 00 999 99.0 99.0  0.31  2.63  2.43 229 9999.0 999.0   2.3 999.0 99.0 99.00
2018 01 11 21 30 999 99.0 99.0  0.30  2.50  2.42 228 9999.0 999.0   2.3 999.0 99.0 99.00
2018 01 11 22 00 999 99.0 99.0  0.32  2.78  2.43 234 9999.0 999.0   2.3 999.0 99.0 99.00
2018 01 11 22 30 999 99.0 99.0  0.33  2.70  2.42 231 9999.0 999.0   2.4 999.0 99.0 99.00
2018 01 11 23 30 999 99.0 99.0  0.25  2.50  2.36 229 9999.0 999.0   2.7 999.0 99.0 99.00
2018 01 12 00 00 999 99.0 99.0  0.23 99.00  2.25 999 9999.0 999.0   2.6 999.0 99.0 99.00
2018 01 12 00 30 999 99.0 99.0  0.17 99.00  2.18 999 9999.0 999.0   2.6 999.0 99.0 99.00
2018 01 12 01 00 999 99.0 99.0  0.17 99.00  2.05 999 9999.0 999.0   2.6 999.0 99.0 99.00
2018 01 12 01 30 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.6 999.0 99.0 99.00
2018 01 12 02 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.6 999.0 99.0 99.00
2018 01 12 02 30 999 99.0 99.0  0.21 99.00  2.03 999 9999.0 999.0   2.5 999.0 99.0 99.00
2018 01 12 03 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.5 999.0 99.0 99.00
2018 01 12 03 30 999 99.0 99.0  0.30  2.17  2.05 183 9999.0 999.0   2.6 999.0 99.0 99.00
2018 01 12 04 00 999 99.0 99.0  0.36  2.27  2.22 198 9999.0 999.0   2.6 999.0 99.0 99.00
2018 01 12 04 30 999 99.0 99.0  0.32  2.33  2.20 184 9999.0 999.0   2.5 999.0 99.0 99.00
2018 01 12 05 00 999 99.0 99.0  0.32  2.33  2.24 186 9999.0 999.0   2.4 999.0 99.0 99.00
